line_item_id,invoice_id,product_code,product_description,quantity,unit_price,amount,tax_rate,tax_amount,total_amount
ITEM00034917,INV0006984,PROD-3196,Software License,9,597013.73,1194027.47,28%,334327.69,1528355.16
ITEM00034951,INV0006991,PROD-5820,Support Contract,4,260478.93,260478.93,5%,13023.95,273502.88
ITEM00034952,INV0006991,PROD-6164,Cloud Subscription,6,47261.80,47261.80,5%,2363.09,49624.89
ITEM00034953,INV0006991,PROD-9905,Support Contract,1,5994.90,35969.38,5%,1798.47,37767.85
ITEM00034954,INV0006991,PROD-6892,Network Equipment,7,26190.50,26190.50,5%,1309.53,27500.03
ITEM00034955,INV0006991,PROD-1478,Hardware Appliance,2,1452.46,13072.12,5%,653.61,13725.73
ITEM00034956,INV0006992,PROD-5611,Security Solution,9,10384.62,41538.48,18%,7476.93,49015.41
ITEM00034957,INV0006992,PROD-6432,Training Package,2,24869.35,99477.41,18%,17905.93,117383.34
ITEM00034958,INV0006992,PROD-4123,Software License,5,7571.03,75710.31,18%,13627.86,89338.17
ITEM00034959,INV0006992,PROD-3855,Training Package,9,34620.27,34620.27,18%,6231.65,40851.92
ITEM00034961,INV0006993,PROD-7034,Cloud Subscription,4,122214.50,122214.50,18%,21998.61,144213.11
ITEM00034962,INV0006993,PROD-5225,Maintenance Agreement,6,14661.07,73305.34,18%,13194.96,86500.30
ITEM00034963,INV0006993,PROD-8818,Network Equipment,4,1855.18,11131.09,18%,2003.60,13134.69
ITEM00034964,INV0006993,PROD-4600,Network Equipment,8,13928.58,83571.51,18%,15042.87,98614.38
ITEM00034966,INV0006994,PROD-6924,Cloud Subscription,10,11752.15,82265.02,18%,14807.70,97072.72
ITEM00034967,INV0006994,PROD-3866,Cloud Subscription,3,25248.70,25248.70,18%,4544.77,29793.47
ITEM00034968,INV0006994,PROD-9870,Support Contract,8,12405.75,12405.75,18%,2233.03,14638.78
ITEM00034969,INV0006994,PROD-2086,Network Equipment,7,396.58,1189.73,18%,214.15,1403.88
ITEM00034970,INV0006994,PROD-6532,Training Package,5,979.66,6857.59,18%,1234.37,8091.96
ITEM00035001,INV0007001,PROD-4781,Cloud Subscription,6,3830.66,22983.93,12%,2758.07,25742.00
ITEM00035002,INV0007001,PROD-2490,Software License,1,4242.04,38178.37,12%,4581.40,42759.77
ITEM00035003,INV0007001,PROD-9632,Hardware Appliance,2,5550.74,27753.68,12%,3330.44,31084.12
ITEM00035006,INV0007002,PROD-8645,Security Solution,2,8061.66,32246.65,28%,9029.06,41275.71
ITEM00035007,INV0007002,PROD-3431,Software License,8,3634.99,32714.88,28%,9160.17,41875.05
ITEM00035011,INV0007003,PROD-4592,Hardware Appliance,9,622.30,3733.83,12%,448.06,4181.89
ITEM00035012,INV0007003,PROD-5355,Implementation Services,2,2766.58,13832.89,12%,1659.95,15492.84
ITEM00035016,INV0007004,PROD-2092,Hardware Appliance,5,453.64,1814.57,12%,217.75,2032.32
ITEM00035017,INV0007004,PROD-2891,Security Solution,2,2189.45,10947.26,12%,1313.67,12260.93
ITEM00035021,INV0007005,PROD-6053,Network Equipment,9,30740.48,30740.48,18%,5533.29,36273.77
ITEM00035022,INV0007005,PROD-9382,Training Package,7,1378.71,6893.55,18%,1240.84,8134.39
ITEM00035023,INV0007005,PROD-5881,Network Equipment,5,1844.01,5532.03,18%,995.77,6527.80
ITEM00035024,INV0007005,PROD-8704,Support Contract,9,1140.01,4560.05,18%,820.81,5380.86
ITEM00035025,INV0007005,PROD-2858,Implementation Services,2,5830.81,5830.81,18%,1049.55,6880.36
ITEM00035026,INV0007006,PROD-8740,Network Equipment,8,872.21,8722.08,28%,2442.18,11164.26
ITEM00035027,INV0007006,PROD-1508,Cloud Subscription,5,117.05,819.32,28%,229.41,1048.73
ITEM00035028,INV0007006,PROD-9431,Software License,1,2108.39,4216.77,28%,1180.70,5397.47
ITEM00035051,INV0007011,PROD-7363,Support Contract,10,4433.23,22166.13,12%,2659.94,24826.07
ITEM00035052,INV0007011,PROD-1675,Cloud Subscription,3,10934.17,10934.17,12%,1312.10,12246.27
ITEM00035053,INV0007011,PROD-8049,Training Package,1,3775.49,33979.39,12%,4077.53,38056.92
ITEM00035056,INV0007012,PROD-4837,Hardware Appliance,4,62727.73,62727.73,12%,7527.33,70255.06
ITEM00035061,INV0007013,PROD-6021,Network Equipment,2,1429.86,11438.88,5%,571.94,12010.82
ITEM00035062,INV0007013,PROD-5326,Network Equipment,3,3091.99,21643.93,5%,1082.20,22726.13
ITEM00035063,INV0007013,PROD-8101,Maintenance Agreement,4,3264.00,22848.03,5%,1142.40,23990.43
ITEM00035064,INV0007013,PROD-9653,Implementation Services,8,809.66,7286.94,5%,364.35,7651.29
ITEM00035065,INV0007013,PROD-8935,Maintenance Agreement,4,4119.32,20596.62,5%,1029.83,21626.45
ITEM00035101,INV0007021,PROD-8550,Software License,7,30245.22,211716.53,5%,10585.83,222302.36
ITEM00035102,INV0007021,PROD-2948,Consulting Services,1,39380.38,39380.38,5%,1969.02,41349.40
ITEM00035103,INV0007021,PROD-2316,Maintenance Agreement,4,14268.93,28537.87,5%,1426.89,29964.76
ITEM00035104,INV0007021,PROD-5373,Consulting Services,5,5709.75,28548.76,5%,1427.44,29976.20
ITEM00035106,INV0007022,PROD-6331,Software License,1,43792.89,262757.36,5%,13137.87,275895.23
ITEM00035111,INV0007023,PROD-7117,Network Equipment,9,2304.12,13824.74,18%,2488.45,16313.19
ITEM00035112,INV0007023,PROD-7788,Software License,4,34121.50,102364.50,18%,18425.61,120790.11
ITEM00035151,INV0007031,PROD-5550,Network Equipment,6,60497.14,241988.54,18%,43557.94,285546.48
ITEM00035152,INV0007031,PROD-3637,Implementation Services,4,297647.04,892941.12,18%,160729.40,1053670.52
ITEM00035156,INV0007032,PROD-1233,Training Package,8,425089.01,850178.01,28%,238049.84,1088227.85
ITEM00035157,INV0007032,PROD-9353,Support Contract,7,17093.65,153842.85,28%,43076.00,196918.85
ITEM00035158,INV0007032,PROD-4791,Consulting Services,6,14500.76,87004.54,28%,24361.27,111365.81
ITEM00035159,INV0007032,PROD-5065,Cloud Subscription,2,24780.47,173463.30,28%,48569.72,222033.02
ITEM00035160,INV0007032,PROD-6989,Consulting Services,9,111775.46,223550.92,28%,62594.26,286145.18
ITEM00035161,INV0007033,PROD-1072,Hardware Appliance,8,765098.10,765098.10,28%,214227.47,979325.57
ITEM00035162,INV0007033,PROD-2306,Maintenance Agreement,3,25529.66,178707.62,28%,50038.13,228745.75
ITEM00035163,INV0007033,PROD-1695,Consulting Services,2,48097.00,144290.99,28%,40401.48,184692.47
ITEM00035164,INV0007033,PROD-9775,Consulting Services,4,112074.18,896593.46,28%,251046.17,1147639.63
ITEM00035166,INV0007034,PROD-3387,Maintenance Agreement,1,158718.83,317437.67,28%,88882.55,406320.22
ITEM00035167,INV0007034,PROD-4830,Security Solution,1,219876.94,219876.94,28%,61565.54,281442.48
ITEM00035168,INV0007034,PROD-5563,Hardware Appliance,1,57681.38,461451.01,28%,129206.28,590657.29
ITEM00035169,INV0007034,PROD-3382,Consulting Services,6,55839.70,390877.88,28%,109445.81,500323.69
ITEM00035170,INV0007034,PROD-7286,Security Solution,9,60920.32,609203.17,28%,170576.89,779780.06
ITEM00035171,INV0007035,PROD-9018,Implementation Services,8,47878.10,287268.60,5%,14363.43,301632.03
ITEM00035176,INV0007036,PROD-9956,Maintenance Agreement,3,107706.15,107706.15,28%,30157.72,137863.87
ITEM00035177,INV0007036,PROD-6983,Hardware Appliance,5,45114.22,315799.57,28%,88423.88,404223.45
ITEM00035178,INV0007036,PROD-8352,Training Package,4,44239.78,353918.26,28%,99097.11,453015.37
ITEM00035201,INV0007041,PROD-8388,Security Solution,9,33212.44,199274.66,5%,9963.73,209238.39
ITEM00035202,INV0007041,PROD-2467,Hardware Appliance,1,28525.92,256733.27,5%,12836.66,269569.93
ITEM00035203,INV0007041,PROD-7282,Consulting Services,4,27762.67,222101.38,5%,11105.07,233206.45
ITEM00035204,INV0007041,PROD-4004,Network Equipment,8,10764.31,75350.17,5%,3767.51,79117.68
ITEM00035205,INV0007041,PROD-5747,Implementation Services,6,158830.46,158830.46,5%,7941.52,166771.98
ITEM00035206,INV0007042,PROD-7246,Consulting Services,1,54156.06,433248.45,18%,77984.72,511233.17
ITEM00035207,INV0007042,PROD-6093,Software License,8,84870.37,594092.62,18%,106936.67,701029.29
ITEM00035208,INV0007042,PROD-3817,Cloud Subscription,4,58270.82,407895.72,18%,73421.23,481316.95
ITEM00035211,INV0007043,PROD-7844,Security Solution,9,44933.96,44933.96,28%,12581.51,57515.47
ITEM00035212,INV0007043,PROD-3569,Consulting Services,4,16256.90,130055.17,28%,36415.45,166470.62
ITEM00035213,INV0007043,PROD-4038,Hardware Appliance,4,4186.03,41860.32,28%,11720.89,53581.21
ITEM00035214,INV0007043,PROD-4948,Network Equipment,8,7955.98,55691.88,28%,15593.73,71285.61
ITEM00035216,INV0007044,PROD-5370,Software License,6,65815.72,197447.16,18%,35540.49,232987.65
ITEM00035217,INV0007044,PROD-2921,Security Solution,2,362879.88,362879.88,18%,65318.38,428198.26
ITEM00035218,INV0007044,PROD-9307,Cloud Subscription,10,906490.11,906490.11,18%,163168.22,1069658.33
ITEM00035221,INV0007045,PROD-1829,Hardware Appliance,7,41834.03,292838.24,12%,35140.59,327978.83
ITEM00035222,INV0007045,PROD-5857,Training Package,7,51771.27,362398.91,12%,43487.87,405886.78
ITEM00035226,INV0007046,PROD-8909,Consulting Services,2,100659.61,905936.51,12%,108712.38,1014648.89
ITEM00035251,INV0007051,PROD-6152,Hardware Appliance,3,40811.80,285682.58,28%,79991.12,365673.70
ITEM00035252,INV0007051,PROD-8875,Implementation Services,3,11837.46,118374.62,28%,33144.89,151519.51
ITEM00035253,INV0007051,PROD-9627,Implementation Services,9,2789.89,27898.94,28%,7811.70,35710.64
ITEM00035254,INV0007051,PROD-4688,Security Solution,8,19550.33,58650.98,28%,16422.27,75073.25
ITEM00035256,INV0007052,PROD-1656,Maintenance Agreement,3,73587.47,294349.87,28%,82417.96,376767.83
ITEM00035257,INV0007052,PROD-6928,Software License,4,107225.45,536127.25,28%,150115.63,686242.88
ITEM00035261,INV0007053,PROD-1147,Maintenance Agreement,6,151227.79,907366.73,12%,108884.01,1016250.74
ITEM00035266,INV0007054,PROD-5908,Support Contract,4,185133.48,1481067.88,12%,177728.15,1658796.03
ITEM00035271,INV0007055,PROD-4201,Support Contract,5,87811.42,878114.15,18%,158060.55,1036174.70
ITEM00035272,INV0007055,PROD-2651,Software License,10,140469.68,140469.68,18%,25284.54,165754.22
ITEM00035273,INV0007055,PROD-1365,Support Contract,4,11075.06,99675.57,18%,17941.60,117617.17
ITEM00035274,INV0007055,PROD-1995,Network Equipment,10,18414.49,165730.38,18%,29831.47,195561.85
ITEM00035276,INV0007056,PROD-1005,Hardware Appliance,2,67382.38,134764.76,12%,16171.77,150936.53
ITEM00035277,INV0007056,PROD-4850,Implementation Services,4,26014.72,52029.44,12%,6243.53,58272.97
ITEM00035278,INV0007056,PROD-1030,Security Solution,9,3253.27,29279.40,12%,3513.53,32792.93
ITEM00035301,INV0007061,PROD-5075,Software License,1,618.71,6187.06,5%,309.35,6496.41
ITEM00035302,INV0007061,PROD-5852,Support Contract,1,9672.42,29017.26,5%,1450.86,30468.12
ITEM00035303,INV0007061,PROD-2932,Security Solution,10,12880.23,12880.23,5%,644.01,13524.24
ITEM00035304,INV0007061,PROD-8720,Consulting Services,1,420.77,2103.84,5%,105.19,2209.03
ITEM00035305,INV0007061,PROD-5465,Implementation Services,4,949.66,9496.57,5%,474.83,9971.40
ITEM00035306,INV0007062,PROD-4718,Software License,4,1062.35,7436.46,12%,892.38,8328.84
ITEM00035307,INV0007062,PROD-8332,Maintenance Agreement,1,388.81,3888.11,12%,466.57,4354.68
ITEM00035311,INV0007063,PROD-3165,Maintenance Agreement,8,19966.97,39933.93,5%,1996.70,41930.63
ITEM00035312,INV0007063,PROD-9376,Hardware Appliance,6,1289.04,10312.33,5%,515.62,10827.95
ITEM00035313,INV0007063,PROD-7858,Cloud Subscription,6,6849.30,20547.89,5%,1027.39,21575.28
ITEM00035314,INV0007063,PROD-1319,Training Package,10,10924.82,21849.63,5%,1092.48,22942.11
ITEM00035351,INV0007071,PROD-1608,Hardware Appliance,3,5524.36,22097.43,5%,1104.87,23202.30
ITEM00035352,INV0007071,PROD-3949,Network Equipment,5,4851.64,33961.51,5%,1698.08,35659.59
ITEM00035353,INV0007071,PROD-6123,Software License,6,6960.86,13921.72,5%,696.09,14617.81
ITEM00035354,INV0007071,PROD-1378,Security Solution,10,572.03,4004.24,5%,200.21,4204.45
ITEM00035355,INV0007071,PROD-4323,Software License,1,2329.49,20965.40,5%,1048.27,22013.67
ITEM00035356,INV0007072,PROD-8285,Maintenance Agreement,4,1253.41,6267.07,18%,1128.07,7395.14
ITEM00035357,INV0007072,PROD-5604,Software License,3,352.53,3525.28,18%,634.55,4159.83
ITEM00035358,INV0007072,PROD-7286,Software License,5,159.16,1273.25,18%,229.19,1502.43
ITEM00035359,INV0007072,PROD-1112,Implementation Services,10,223.06,1561.41,18%,281.05,1842.46
ITEM00035361,INV0007073,PROD-8736,Maintenance Agreement,2,3538.23,21229.39,5%,1061.47,22290.86
ITEM00035362,INV0007073,PROD-9957,Consulting Services,10,5139.34,35975.40,5%,1798.77,37774.17
ITEM00035363,INV0007073,PROD-6227,Cloud Subscription,2,3873.82,11621.46,5%,581.07,12202.53
ITEM00035364,INV0007073,PROD-2119,Training Package,5,3388.41,13553.62,5%,677.68,14231.30
ITEM00035366,INV0007074,PROD-5704,Security Solution,3,3398.74,10196.23,18%,1835.32,12031.55
ITEM00035367,INV0007074,PROD-6566,Consulting Services,3,4710.10,32970.70,18%,5934.73,38905.43
ITEM00035371,INV0007075,PROD-7207,Hardware Appliance,1,5330.85,53308.50,5%,2665.43,55973.93
ITEM00035372,INV0007075,PROD-3819,Support Contract,7,7793.29,23379.88,5%,1168.99,24548.87
ITEM00035373,INV0007075,PROD-9045,Implementation Services,5,436.52,1309.55,5%,65.48,1375.03
ITEM00035374,INV0007075,PROD-6936,Implementation Services,8,2145.12,10725.58,5%,536.28,11261.86
ITEM00035376,INV0007076,PROD-7341,Implementation Services,7,1888.79,16999.12,12%,2039.89,19039.01
ITEM00035377,INV0007076,PROD-5026,Implementation Services,7,1137.73,6826.41,12%,819.17,7645.58
ITEM00035378,INV0007076,PROD-6234,Maintenance Agreement,9,191.36,1722.27,12%,206.67,1928.94
ITEM00035379,INV0007076,PROD-6093,Consulting Services,1,1033.15,4132.61,12%,495.91,4628.52
ITEM00035381,INV0007077,PROD-1564,Implementation Services,5,4097.71,20488.53,18%,3687.94,24176.47
ITEM00035382,INV0007077,PROD-7994,Implementation Services,5,15464.47,61857.86,18%,11134.41,72992.27
ITEM00035386,INV0007078,PROD-8058,Consulting Services,1,1326.82,6634.08,12%,796.09,7430.17
ITEM00035387,INV0007078,PROD-1694,Software License,6,750.92,7509.19,12%,901.10,8410.29
ITEM00035388,INV0007078,PROD-5938,Consulting Services,9,721.57,5772.55,12%,692.71,6465.26
ITEM00035389,INV0007078,PROD-5579,Implementation Services,5,110.25,440.98,12%,52.92,493.90
ITEM00035390,INV0007078,PROD-8054,Network Equipment,8,400.68,2804.76,12%,336.57,3141.33
ITEM00035401,INV0007081,PROD-5366,Software License,1,55436.11,221744.46,18%,39914.00,261658.46
ITEM00035402,INV0007081,PROD-3747,Maintenance Agreement,8,31187.59,124750.36,18%,22455.06,147205.42
ITEM00035403,INV0007081,PROD-4981,Implementation Services,7,139421.32,139421.32,18%,25095.84,164517.16
ITEM00035406,INV0007082,PROD-3262,Hardware Appliance,5,76991.71,153983.42,18%,27717.02,181700.44
ITEM00035407,INV0007082,PROD-4669,Software License,5,66983.43,133966.85,18%,24114.03,158080.88
ITEM00035408,INV0007082,PROD-9458,Cloud Subscription,10,2608.44,18259.06,18%,3286.63,21545.69
ITEM00035409,INV0007082,PROD-2326,Support Contract,9,6480.22,25920.89,18%,4665.76,30586.65
ITEM00035410,INV0007082,PROD-1910,Security Solution,7,7603.90,15207.80,18%,2737.40,17945.20
ITEM00035411,INV0007083,PROD-7042,Maintenance Agreement,10,13376.44,40129.31,18%,7223.28,47352.59
ITEM00035412,INV0007083,PROD-1248,Maintenance Agreement,7,6037.29,30186.47,18%,5433.56,35620.03
ITEM00035413,INV0007083,PROD-9325,Software License,9,3768.89,26382.25,18%,4748.80,31131.05
ITEM00035414,INV0007083,PROD-9755,Network Equipment,8,4533.97,40805.75,18%,7345.03,48150.78
ITEM00035451,INV0007091,PROD-3319,Cloud Subscription,2,187760.82,563282.46,28%,157719.09,721001.55
ITEM00035452,INV0007091,PROD-7616,Training Package,9,37882.31,113646.92,28%,31821.14,145468.06
ITEM00035453,INV0007091,PROD-4005,Implementation Services,7,61212.53,367275.18,28%,102837.05,470112.23
ITEM00035456,INV0007092,PROD-8500,Network Equipment,1,693730.69,693730.69,18%,124871.52,818602.21
ITEM00035457,INV0007092,PROD-5901,Software License,5,63900.31,575102.79,18%,103518.50,678621.29
ITEM00035458,INV0007092,PROD-6228,Hardware Appliance,5,61327.85,122655.70,18%,22078.03,144733.73
ITEM00035459,INV0007092,PROD-8174,Security Solution,1,15412.40,92474.40,18%,16645.39,109119.79
ITEM00035460,INV0007092,PROD-8558,Training Package,6,61735.64,308678.19,18%,55562.07,364240.26
ITEM00035461,INV0007093,PROD-8378,Training Package,10,14721.26,44163.78,12%,5299.65,49463.43
ITEM00035462,INV0007093,PROD-5328,Maintenance Agreement,1,17320.67,51962.02,12%,6235.44,58197.46
ITEM00035463,INV0007093,PROD-1795,Network Equipment,7,34750.92,69501.83,12%,8340.22,77842.05
ITEM00035464,INV0007093,PROD-6661,Cloud Subscription,8,77431.32,232293.96,12%,27875.28,260169.24
ITEM00035466,INV0007094,PROD-1136,Software License,10,166426.90,1164988.32,18%,209697.90,1374686.22
ITEM00035471,INV0007095,PROD-6508,Consulting Services,3,16812.31,134498.48,18%,24209.73,158708.21
ITEM00035472,INV0007095,PROD-1256,Training Package,2,58645.15,410516.08,18%,73892.89,484408.97
ITEM00035473,INV0007095,PROD-5774,Cloud Subscription,10,168787.73,506363.18,18%,91145.37,597508.55
ITEM00035476,INV0007096,PROD-7196,Hardware Appliance,6,189747.79,758991.15,18%,136618.41,895609.56
ITEM00035477,INV0007096,PROD-6263,Network Equipment,7,26739.50,187176.49,18%,33691.77,220868.26
ITEM00035478,INV0007096,PROD-1176,Training Package,7,72666.97,436001.83,18%,78480.33,514482.16
ITEM00035479,INV0007096,PROD-4147,Maintenance Agreement,1,47110.99,423998.95,18%,76319.81,500318.76
ITEM00035481,INV0007097,PROD-4919,Consulting Services,5,57550.27,115100.54,18%,20718.10,135818.64
ITEM00035482,INV0007097,PROD-3702,Maintenance Agreement,2,35555.22,142220.88,18%,25599.76,167820.64
ITEM00035483,INV0007097,PROD-7554,Support Contract,7,2375.89,14255.37,18%,2565.97,16821.34
ITEM00035484,INV0007097,PROD-9990,Security Solution,1,1944.52,7778.08,18%,1400.05,9178.13
ITEM00035485,INV0007097,PROD-9675,Implementation Services,9,9983.11,49915.53,18%,8984.80,58900.33
ITEM00035501,INV0007101,PROD-9639,Software License,9,10293.84,102938.41,5%,5146.92,108085.33
ITEM00035502,INV0007101,PROD-5900,Software License,4,3272.19,19633.17,5%,981.66,20614.83
ITEM00035503,INV0007101,PROD-2340,Network Equipment,4,1673.49,13387.93,5%,669.40,14057.33
ITEM00035504,INV0007101,PROD-1251,Cloud Subscription,10,14276.75,14276.75,5%,713.84,14990.59
ITEM00035506,INV0007102,PROD-8121,Training Package,9,25450.56,229055.03,12%,27486.60,256541.63
ITEM00035507,INV0007102,PROD-3636,Implementation Services,3,35749.46,71498.93,12%,8579.87,80078.80
ITEM00035508,INV0007102,PROD-1232,Consulting Services,3,2508.87,22579.84,12%,2709.58,25289.42
ITEM00035509,INV0007102,PROD-3072,Support Contract,10,92678.97,92678.97,12%,11121.48,103800.45
ITEM00035510,INV0007102,PROD-5847,Implementation Services,10,4853.13,43678.14,12%,5241.38,48919.52
ITEM00035511,INV0007103,PROD-7993,Hardware Appliance,2,14039.53,84237.19,12%,10108.46,94345.65
ITEM00035512,INV0007103,PROD-3035,Implementation Services,10,940.15,6581.07,12%,789.73,7370.80
ITEM00035513,INV0007103,PROD-2188,Training Package,10,4758.89,33312.25,12%,3997.47,37309.72
ITEM00035516,INV0007104,PROD-7530,Consulting Services,2,15695.09,94170.52,18%,16950.69,111121.21
ITEM00035521,INV0007105,PROD-5578,Security Solution,8,27622.47,220979.79,18%,39776.36,260756.15
ITEM00035522,INV0007105,PROD-5880,Cloud Subscription,1,31753.78,254030.20,18%,45725.44,299755.64
ITEM00035526,INV0007106,PROD-1074,Network Equipment,5,11391.81,22783.61,12%,2734.03,25517.64
ITEM00035527,INV0007106,PROD-7539,Hardware Appliance,10,57728.58,115457.17,12%,13854.86,129312.03
ITEM00035531,INV0007107,PROD-2946,Hardware Appliance,9,100202.03,100202.03,28%,28056.57,128258.60
ITEM00035532,INV0007107,PROD-8715,Support Contract,5,45520.04,91040.09,28%,25491.23,116531.32
ITEM00035533,INV0007107,PROD-2310,Cloud Subscription,3,1958.58,19585.83,28%,5484.03,25069.86
ITEM00035534,INV0007107,PROD-7592,Network Equipment,6,4679.53,42115.73,28%,11792.40,53908.13
ITEM00035551,INV0007111,PROD-8436,Support Contract,1,139430.24,1115441.89,5%,55772.09,1171213.98
ITEM00035552,INV0007111,PROD-5920,Maintenance Agreement,6,6546.88,65468.81,5%,3273.44,68742.25
ITEM00035553,INV0007111,PROD-9094,Network Equipment,8,15585.97,109101.81,5%,5455.09,114556.90
ITEM00035554,INV0007111,PROD-1537,Network Equipment,9,13596.53,81579.19,5%,4078.96,85658.15
ITEM00035555,INV0007111,PROD-3894,Cloud Subscription,4,83368.79,250106.38,5%,12505.32,262611.70
ITEM00035556,INV0007112,PROD-3504,Maintenance Agreement,4,451254.69,451254.69,28%,126351.31,577606.00
ITEM00035557,INV0007112,PROD-6203,Implementation Services,7,77977.85,389889.26,28%,109168.99,499058.25
ITEM00035561,INV0007113,PROD-6303,Network Equipment,4,22755.49,68266.46,5%,3413.32,71679.78
ITEM00035562,INV0007113,PROD-4146,Hardware Appliance,4,23748.84,237488.42,5%,11874.42,249362.84
ITEM00035563,INV0007113,PROD-8167,Implementation Services,4,15779.51,157795.13,5%,7889.76,165684.89
ITEM00035564,INV0007113,PROD-2071,Consulting Services,7,23849.63,71548.88,5%,3577.44,75126.32
ITEM00035566,INV0007114,PROD-1952,Cloud Subscription,9,19206.44,134445.10,5%,6722.26,141167.36
ITEM00035567,INV0007114,PROD-7187,Consulting Services,6,47666.11,95332.21,5%,4766.61,100098.82
ITEM00035568,INV0007114,PROD-1517,Maintenance Agreement,7,6540.43,58863.90,5%,2943.20,61807.10
ITEM00035601,INV0007121,PROD-5803,Training Package,5,4678.31,28069.86,12%,3368.38,31438.24
ITEM00035606,INV0007122,PROD-4117,Maintenance Agreement,3,3860.92,19304.58,12%,2316.55,21621.13
ITEM00035611,INV0007123,PROD-1898,Software License,2,2832.63,19828.44,18%,3569.12,23397.56
ITEM00035612,INV0007123,PROD-4786,Network Equipment,2,2009.53,10047.64,18%,1808.58,11856.22
ITEM00035613,INV0007123,PROD-4002,Support Contract,5,1160.21,4640.84,18%,835.35,5476.19
ITEM00035614,INV0007123,PROD-8387,Training Package,8,1309.53,6547.66,18%,1178.58,7726.24
ITEM00035651,INV0007131,PROD-8823,Software License,3,1400.51,14005.15,28%,3921.44,17926.59
ITEM00035652,INV0007131,PROD-8933,Network Equipment,6,5193.68,20774.73,28%,5816.92,26591.65
ITEM00035653,INV0007131,PROD-1403,Hardware Appliance,9,7753.54,7753.54,28%,2170.99,9924.53
ITEM00035654,INV0007131,PROD-5576,Training Package,8,1468.12,2936.23,28%,822.14,3758.37
ITEM00035655,INV0007131,PROD-7556,Maintenance Agreement,10,2183.85,13103.11,28%,3668.87,16771.98
ITEM00035656,INV0007132,PROD-5771,Implementation Services,3,94882.05,284646.15,18%,51236.31,335882.46
ITEM00035661,INV0007133,PROD-5096,Software License,7,2726.98,19088.89,5%,954.44,20043.33
ITEM00035662,INV0007133,PROD-2468,Consulting Services,8,46672.58,46672.58,5%,2333.63,49006.21
ITEM00035666,INV0007134,PROD-1011,Software License,1,100587.91,402351.66,18%,72423.30,474774.96
ITEM00035671,INV0007135,PROD-1086,Implementation Services,3,88236.91,264710.74,5%,13235.54,277946.28
ITEM00035676,INV0007136,PROD-1743,Cloud Subscription,2,9866.57,49332.87,18%,8879.92,58212.79
ITEM00035677,INV0007136,PROD-5655,Hardware Appliance,9,12172.70,36518.09,18%,6573.26,43091.35
ITEM00035678,INV0007136,PROD-6025,Network Equipment,3,26770.84,26770.84,18%,4818.75,31589.59
ITEM00035679,INV0007136,PROD-4215,Support Contract,3,7572.22,75722.16,18%,13629.99,89352.15
ITEM00035681,INV0007137,PROD-6808,Maintenance Agreement,7,20510.05,102550.26,12%,12306.03,114856.29
ITEM00035682,INV0007137,PROD-3986,Support Contract,5,56412.08,225648.32,12%,27077.80,252726.12
ITEM00035683,INV0007137,PROD-6198,Support Contract,9,8148.86,57041.99,12%,6845.04,63887.03
ITEM00035684,INV0007137,PROD-4218,Training Package,9,2925.76,11703.05,12%,1404.37,13107.42
ITEM00035685,INV0007137,PROD-1019,Maintenance Agreement,9,24216.50,48433.00,12%,5811.96,54244.96
ITEM00035686,INV0007138,PROD-9728,Maintenance Agreement,9,4526.30,40736.70,18%,7332.61,48069.31
ITEM00035687,INV0007138,PROD-7465,Support Contract,10,7624.16,60993.29,18%,10978.79,71972.08
ITEM00035701,INV0007141,PROD-6714,Training Package,6,11743.83,46975.32,5%,2348.77,49324.09
ITEM00035702,INV0007141,PROD-5261,Support Contract,7,4362.79,30539.51,5%,1526.98,32066.49
ITEM00035703,INV0007141,PROD-1104,Training Package,6,3957.84,15831.38,5%,791.57,16622.95
ITEM00035704,INV0007141,PROD-4047,Implementation Services,6,3397.74,23784.18,5%,1189.21,24973.39
ITEM00035706,INV0007142,PROD-3488,Maintenance Agreement,9,23655.01,189240.05,12%,22708.81,211948.86
ITEM00035707,INV0007142,PROD-5674,Implementation Services,10,66378.08,132756.16,12%,15930.74,148686.90
ITEM00035708,INV0007142,PROD-3551,Cloud Subscription,2,6908.36,41450.17,12%,4974.02,46424.19
ITEM00035709,INV0007142,PROD-5848,Implementation Services,1,37494.09,112482.27,12%,13497.87,125980.14
ITEM00035711,INV0007143,PROD-4098,Consulting Services,6,44974.54,134923.62,18%,24286.25,159209.87
ITEM00035712,INV0007143,PROD-3902,Implementation Services,6,11574.64,92597.09,18%,16667.48,109264.57
ITEM00035713,INV0007143,PROD-8438,Cloud Subscription,9,22608.20,90432.81,18%,16277.91,106710.72
ITEM00035714,INV0007143,PROD-4807,Implementation Services,4,20946.11,146622.79,18%,26392.10,173014.89
ITEM00035716,INV0007144,PROD-8779,Hardware Appliance,10,25081.36,175569.50,5%,8778.48,184347.98
ITEM00035717,INV0007144,PROD-9263,Training Package,1,3579.79,35797.91,5%,1789.90,37587.81
ITEM00035718,INV0007144,PROD-5912,Consulting Services,8,1032.28,9290.51,5%,464.53,9755.04
ITEM00035719,INV0007144,PROD-9340,Maintenance Agreement,5,15135.38,15135.38,5%,756.77,15892.15
ITEM00035720,INV0007144,PROD-1348,Consulting Services,9,2813.42,28134.19,5%,1406.71,29540.90
ITEM00035721,INV0007145,PROD-6375,Cloud Subscription,9,31520.80,220645.59,18%,39716.21,260361.80
