customer_id,customer_name,risk_score,risk_category,credit_limit,outstanding_amount,credit_utilization,overdue_rate,avg_days_late,total_invoices,overdue_invoices,has_disputes,has_collection_history,recommended_action,last_assessment_date
CUST000517,HCL Steel Enterprises,54,Medium Risk,619562,349943.05,56.48%,50.00%,21.0,8,4,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000518,Hindustan Steel Enterprises,59,Medium Risk,1552497,1232186.05,79.37%,33.33%,54.0,6,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000519,Indian Steel Enterprises,49,Low Risk,17232675,4209586.30,24.43%,37.50%,47.7,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000520,Tech Steel Enterprises,46,Low Risk,536139,127760.34,23.83%,25.00%,32.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000521,Tata Textiles Enterprises,43,Low Risk,15285342,0.00,0.00%,0.00%,26.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000522,Reliance Textiles Enterprises,29,Low Risk,9188105,151608.44,1.65%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000523,Infosys Textiles Enterprises,38,Low Risk,3783035,1464008.64,38.70%,40.00%,0.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000524,Bharti Textiles Enterprises,46,Low Risk,3313761,1819179.24,54.90%,37.50%,11.5,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000525,HDFC Textiles Enterprises,48,Low Risk,3213165,896273.35,27.89%,28.57%,44.7,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000526,Wipro Textiles Enterprises,49,Low Risk,5722562,185986.09,3.25%,14.29%,34.0,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000527,Mahindra Textiles Enterprises,45,Low Risk,12841809,5627573.20,43.82%,25.00%,0.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000528,Birla Textiles Enterprises,48,Low Risk,349575,137897.62,39.45%,20.00%,42.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000529,Adani Textiles Enterprises,54,Medium Risk,8676784,737925.33,8.50%,28.57%,45.2,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000530,JSW Textiles Enterprises,54,Medium Risk,124789,200502.84,160.67%,0.00%,28.0,7,0,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000531,Godrej Textiles Enterprises,58,Medium Risk,797024,121873.90,15.29%,50.00%,25.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000532,L&T Textiles Enterprises,38,Low Risk,6660720,414103.25,6.22%,0.00%,14.3,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000533,ICICI Textiles Enterprises,49,Low Risk,405104,144097.86,35.57%,28.57%,35.5,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000534,SBI Textiles Enterprises,31,Low Risk,6479458,187926.86,2.90%,0.00%,1.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000535,TCS Textiles Enterprises,34,Low Risk,128513349,2197238.64,1.71%,16.67%,18.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000536,Bajaj Textiles Enterprises,38,Low Risk,53043176,5281561.80,9.96%,40.00%,11.7,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000537,HCL Textiles Enterprises,47,Low Risk,958590,114305.97,11.92%,40.00%,36.5,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000538,Hindustan Textiles Enterprises,45,Low Risk,893525,0.00,0.00%,0.00%,54.7,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000539,Indian Textiles Enterprises,49,Low Risk,643150,184543.89,28.69%,50.00%,21.0,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000540,Tech Textiles Enterprises,52,Medium Risk,117167608,4635021.06,3.96%,25.00%,64.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000541,Tata Pharma Enterprises,42,Low Risk,90506077,8323661.79,9.20%,20.00%,43.7,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000542,Reliance Pharma Enterprises,44,Low Risk,871563,0.00,0.00%,0.00%,27.3,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000543,Infosys Pharma Enterprises,28,Low Risk,3038604,249113.96,8.20%,0.00%,13.0,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000544,Bharti Pharma Enterprises,47,Low Risk,463352,55835.26,12.05%,0.00%,30.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000545,HDFC Pharma Enterprises,45,Low Risk,27627509,2458495.89,8.90%,33.33%,35.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000546,Wipro Pharma Enterprises,37,Low Risk,851618,94049.40,11.04%,0.00%,31.3,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000547,Mahindra Pharma Enterprises,30,Low Risk,6821341,1058291.68,15.51%,16.67%,5.8,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000548,Birla Pharma Enterprises,54,Medium Risk,8341347,947110.59,11.35%,50.00%,19.0,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000549,Adani Pharma Enterprises,39,Low Risk,531183,228393.27,43.00%,0.00%,1.8,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000550,JSW Pharma Enterprises,45,Low Risk,446664,0.00,0.00%,0.00%,51.0,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000551,Godrej Pharma Enterprises,42,Low Risk,949233,278510.87,29.34%,25.00%,0.0,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000552,L&T Pharma Enterprises,29,Low Risk,9864821,534351.03,5.42%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000553,ICICI Pharma Enterprises,41,Low Risk,169537,40559.00,23.92%,25.00%,19.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000554,SBI Pharma Enterprises,62,Medium Risk,632270,137857.34,21.80%,50.00%,31.0,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000555,TCS Pharma Enterprises,62,Medium Risk,10146256,3561910.75,35.11%,100.00%,0.0,4,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000556,Bajaj Pharma Enterprises,31,Low Risk,27126002,825951.46,3.04%,0.00%,1.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000557,HCL Pharma Enterprises,31,Low Risk,6048187,165371.72,2.73%,0.00%,20.8,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000558,Hindustan Pharma Enterprises,48,Low Risk,7747088,746905.84,9.64%,42.86%,48.5,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000559,Indian Pharma Enterprises,44,Low Risk,929313,188196.12,20.25%,20.00%,68.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000560,Tech Pharma Enterprises,34,Low Risk,6712260,448393.53,6.68%,50.00%,0.0,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000561,Tata Healthcare Enterprises,57,Medium Risk,20845931,3666591.26,17.59%,40.00%,26.7,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000562,Reliance Healthcare Enterprises,26,Low Risk,755974,118615.31,15.69%,0.00%,5.0,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000563,Infosys Healthcare Enterprises,27,Low Risk,683531,86477.16,12.65%,0.00%,8.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000564,Bharti Healthcare Enterprises,28,Low Risk,176049,0.00,0.00%,0.00%,16.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000565,HDFC Healthcare Enterprises,31,Low Risk,5284279,0.00,0.00%,0.00%,21.3,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000566,Wipro Healthcare Enterprises,39,Low Risk,6912477,410884.86,5.94%,66.67%,2.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000567,Mahindra Healthcare Enterprises,53,Medium Risk,1237092,663523.84,53.64%,28.57%,29.4,7,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000568,Birla Healthcare Enterprises,41,Low Risk,2626945,316381.27,12.04%,20.00%,7.0,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000569,Adani Healthcare Enterprises,46,Low Risk,5315694,506649.18,9.53%,25.00%,16.3,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000570,JSW Healthcare Enterprises,42,Low Risk,5934759,185477.31,3.13%,25.00%,42.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000571,Godrej Healthcare Enterprises,42,Low Risk,32639582,0.00,0.00%,0.00%,23.7,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000572,L&T Healthcare Enterprises,58,Medium Risk,38196618,1831058.32,4.79%,50.00%,29.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000573,ICICI Healthcare Enterprises,54,Medium Risk,708421,83922.78,11.85%,25.00%,90.7,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000574,SBI Healthcare Enterprises,42,Low Risk,928230,50208.30,5.41%,25.00%,44.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000575,TCS Healthcare Enterprises,37,Low Risk,6474327,896856.15,13.85%,25.00%,15.3,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000576,Bajaj Healthcare Enterprises,43,Low Risk,8998335,1202128.08,13.36%,50.00%,15.7,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000577,HCL Healthcare Enterprises,54,Medium Risk,4232246,574842.37,13.58%,25.00%,58.5,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000578,Hindustan Healthcare Enterprises,29,Low Risk,6567608,773561.13,11.78%,0.00%,13.7,8,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000579,Indian Healthcare Enterprises,46,Low Risk,25285053,1479075.26,5.85%,14.29%,22.5,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000580,Tech Healthcare Enterprises,54,Medium Risk,39232702,1543589.71,3.93%,33.33%,73.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000581,Tata Retail Enterprises,43,Low Risk,31387273,3588121.21,11.43%,25.00%,8.0,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000582,Reliance Retail Enterprises,36,Low Risk,428655,125938.79,29.38%,28.57%,5.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000583,Infosys Retail Enterprises,45,Low Risk,671124,50609.65,7.54%,33.33%,60.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000584,Bharti Retail Enterprises,40,Low Risk,5611868,879661.46,15.68%,66.67%,0.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000585,HDFC Retail Enterprises,54,Medium Risk,685231,213378.80,31.14%,14.29%,28.3,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000586,Wipro Retail Enterprises,54,Medium Risk,13165672,5600307.19,42.54%,12.50%,23.8,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000587,Mahindra Retail Enterprises,58,Medium Risk,335334,204257.89,60.91%,42.86%,30.7,7,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000588,Birla Retail Enterprises,67,Medium Risk,37345684,8131696.70,21.77%,71.43%,63.0,7,5,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000589,Adani Retail Enterprises,32,Low Risk,322404,0.00,0.00%,0.00%,4.3,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000590,JSW Retail Enterprises,42,Low Risk,143589,0.00,0.00%,0.00%,23.4,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000591,Godrej Retail Enterprises,35,Low Risk,37392594,0.00,0.00%,0.00%,40.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000592,L&T Retail Enterprises,63,Medium Risk,2946485,2292971.16,77.82%,50.00%,40.0,8,4,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000593,ICICI Retail Enterprises,46,Low Risk,962066,109776.87,11.41%,33.33%,40.3,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000594,SBI Retail Enterprises,37,Low Risk,699273,82302.39,11.77%,25.00%,16.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000595,TCS Retail Enterprises,40,Low Risk,30045433,1983973.66,6.60%,33.33%,0.0,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000596,Bajaj Retail Enterprises,48,Low Risk,109302,33725.53,30.86%,33.33%,7.0,3,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000597,HCL Retail Enterprises,47,Low Risk,4548539,714903.67,15.72%,12.50%,21.5,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000598,Hindustan Retail Enterprises,45,Low Risk,177253,41850.29,23.61%,20.00%,29.8,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000599,Indian Retail Enterprises,23,Minimal Risk,359870,25517.94,7.09%,0.00%,3.3,5,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000600,Tech Retail Enterprises,59,Medium Risk,30299504,4696342.62,15.50%,42.86%,47.3,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000601,Tata Media Enterprises,36,Low Risk,828370,59553.68,7.19%,0.00%,43.7,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000602,Reliance Media Enterprises,34,Low Risk,90293632,0.00,0.00%,0.00%,7.0,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000603,Infosys Media Enterprises,31,Low Risk,2424925,732358.59,30.20%,20.00%,0.7,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000604,Bharti Media Enterprises,23,Minimal Risk,790677,103263.41,13.06%,0.00%,0.0,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000605,HDFC Media Enterprises,26,Low Risk,185027,0.00,0.00%,0.00%,12.5,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000606,Wipro Media Enterprises,52,Medium Risk,34562402,3914690.75,11.33%,25.00%,26.3,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000607,Mahindra Media Enterprises,62,Medium Risk,2393273,1316841.16,55.02%,25.00%,42.8,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000608,Birla Media Enterprises,56,Medium Risk,203709,161839.41,79.45%,33.33%,3.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000609,Adani Media Enterprises,43,Low Risk,48235604,293813.03,0.61%,33.33%,30.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000610,JSW Media Enterprises,55,Medium Risk,875799,119009.74,13.59%,28.57%,33.8,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000611,Godrej Media Enterprises,41,Low Risk,288390,96318.32,33.40%,0.00%,9.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000612,L&T Media Enterprises,38,Low Risk,988175,16335.21,1.65%,25.00%,22.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000613,ICICI Media Enterprises,33,Low Risk,42692122,2199842.83,5.15%,33.33%,8.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000614,SBI Media Enterprises,42,Low Risk,136890054,11912033.92,8.70%,40.00%,0.0,5,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000615,TCS Media Enterprises,53,Medium Risk,44956917,2910303.00,6.47%,25.00%,33.3,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000616,Bajaj Media Enterprises,50,Medium Risk,732276,81247.91,11.10%,25.00%,24.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000617,HCL Media Enterprises,44,Low Risk,4128724,877300.01,21.25%,50.00%,14.3,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000618,Hindustan Media Enterprises,63,Medium Risk,304453,172752.71,56.74%,28.57%,62.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000619,Indian Media Enterprises,54,Medium Risk,402804,307657.01,76.38%,50.00%,13.0,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000620,Tech Media Enterprises,49,Low Risk,695035,76784.63,11.05%,25.00%,21.7,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000621,Tata Telecom Enterprises,30,Low Risk,3588745,249776.10,6.96%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000622,Reliance Telecom Enterprises,25,Low Risk,81630672,6846812.43,8.39%,0.00%,7.3,8,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000623,Infosys Telecom Enterprises,56,Medium Risk,3387063,807798.45,23.85%,28.57%,27.8,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000624,Bharti Telecom Enterprises,50,Medium Risk,64272189,14601243.03,22.72%,42.86%,37.5,7,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000625,HDFC Telecom Enterprises,51,Medium Risk,372560,255664.53,68.62%,28.57%,0.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000626,Wipro Telecom Enterprises,30,Low Risk,459180,0.00,0.00%,0.00%,0.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000627,Mahindra Telecom Enterprises,55,Medium Risk,219318,206238.22,94.04%,16.67%,25.0,6,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000628,Birla Telecom Enterprises,43,Low Risk,347677,77952.45,22.42%,20.00%,27.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000629,Adani Telecom Enterprises,22,Minimal Risk,45177477,2324225.32,5.14%,0.00%,2.5,8,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000630,JSW Telecom Enterprises,50,Medium Risk,253327,125477.64,49.53%,33.33%,24.3,6,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000631,Godrej Telecom Enterprises,55,Medium Risk,347416,158704.96,45.68%,37.50%,12.2,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000632,L&T Telecom Enterprises,26,Low Risk,32736325,410817.73,1.25%,0.00%,10.5,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000633,ICICI Telecom Enterprises,52,Medium Risk,46492557,866442.46,1.86%,66.67%,53.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000634,SBI Telecom Enterprises,36,Low Risk,5494910,1308197.09,23.81%,25.00%,10.3,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000635,TCS Telecom Enterprises,58,Medium Risk,124206,106510.52,85.75%,25.00%,9.8,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000636,Bajaj Telecom Enterprises,40,Low Risk,9421944,181174.48,1.92%,20.00%,36.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000637,HCL Telecom Enterprises,42,Low Risk,563640,199565.81,35.41%,60.00%,0.0,5,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000638,Hindustan Telecom Enterprises,38,Low Risk,15208024,4522279.51,29.74%,20.00%,14.7,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000639,Indian Telecom Enterprises,28,Low Risk,427053,143374.99,33.57%,0.00%,3.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000640,Tech Telecom Enterprises,38,Low Risk,3331873,1200311.04,36.03%,20.00%,12.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000641,Tata Software Enterprises,46,Low Risk,6966352,1644437.94,23.61%,50.00%,17.0,8,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000642,Reliance Software Enterprises,58,Medium Risk,303734,94577.59,31.14%,66.67%,89.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000643,Infosys Software Enterprises,47,Low Risk,453263,170664.99,37.65%,33.33%,2.0,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000644,Bharti Software Enterprises,47,Low Risk,48775717,4572970.53,9.38%,100.00%,0.0,4,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000645,HDFC Software Enterprises,54,Medium Risk,9382022,457551.51,4.88%,33.33%,53.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000646,Wipro Software Enterprises,42,Low Risk,4653075,455812.65,9.80%,20.00%,89.8,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000647,Mahindra Software Enterprises,59,Medium Risk,1241911,943594.23,75.98%,50.00%,22.0,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000648,Birla Software Enterprises,53,Medium Risk,707888,121483.42,17.16%,20.00%,31.7,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000649,Adani Software Enterprises,22,Minimal Risk,23772651,2709346.09,11.40%,0.00%,0.0,6,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000650,JSW Software Enterprises,34,Low Risk,778774,85811.86,11.02%,20.00%,14.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000651,Godrej Software Enterprises,50,Medium Risk,315539,78149.71,24.77%,0.00%,37.7,4,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000652,L&T Software Enterprises,33,Low Risk,818045,90719.23,11.09%,25.00%,9.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000653,ICICI Software Enterprises,26,Low Risk,48819505,0.00,0.00%,0.00%,11.4,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000654,SBI Software Enterprises,45,Low Risk,670115,0.00,0.00%,0.00%,64.4,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000655,TCS Software Enterprises,40,Low Risk,828798,176049.83,21.24%,25.00%,0.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000656,Bajaj Software Enterprises,43,Low Risk,6935594,894898.23,12.90%,75.00%,3.0,4,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000657,HCL Software Enterprises,33,Low Risk,370478,0.00,0.00%,0.00%,26.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000658,Hindustan Software Enterprises,36,Low Risk,3758218,877647.89,23.35%,0.00%,2.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000659,Indian Software Enterprises,39,Low Risk,45446469,3343639.45,7.36%,25.00%,22.5,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000660,Tech Software Enterprises,36,Low Risk,2739626,214490.76,7.83%,33.33%,11.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000661,Tata Hardware Enterprises,59,Medium Risk,100810,196655.29,195.08%,14.29%,35.0,7,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000662,Reliance Hardware Enterprises,77,High Risk,342497,225340.83,65.79%,75.00%,53.0,4,3,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000663,Infosys Hardware Enterprises,54,Medium Risk,6163097,1659612.13,26.93%,14.29%,37.0,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000664,Bharti Hardware Enterprises,55,Medium Risk,5375011,1098760.38,20.44%,33.33%,24.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000665,HDFC Hardware Enterprises,37,Low Risk,25029377,2670319.03,10.67%,0.00%,45.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000666,Wipro Hardware Enterprises,63,Medium Risk,2118623,1573947.17,74.29%,57.14%,8.0,7,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000667,Mahindra Hardware Enterprises,35,Low Risk,5563619,0.00,0.00%,0.00%,49.6,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000668,Birla Hardware Enterprises,61,Medium Risk,49983154,4942634.21,9.89%,57.14%,52.0,7,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000669,Adani Hardware Enterprises,35,Low Risk,952004,278957.26,29.30%,25.00%,6.7,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000670,JSW Hardware Enterprises,50,Medium Risk,737453,190718.12,25.86%,0.00%,42.3,6,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000671,Godrej Hardware Enterprises,45,Low Risk,70244539,6008564.45,8.55%,25.00%,15.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000672,L&T Hardware Enterprises,52,Medium Risk,765014,257143.96,33.61%,37.50%,12.3,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000673,ICICI Hardware Enterprises,40,Low Risk,384016,212119.79,55.24%,14.29%,10.0,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000674,SBI Hardware Enterprises,40,Low Risk,47876779,2205511.36,4.61%,16.67%,31.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000675,TCS Hardware Enterprises,37,Low Risk,824792,93211.78,11.30%,0.00%,36.3,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000676,Bajaj Hardware Enterprises,38,Low Risk,1519179,313014.40,20.60%,0.00%,8.5,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000677,HCL Hardware Enterprises,32,Low Risk,572203,172621.41,30.17%,25.00%,0.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000678,Hindustan Hardware Enterprises,57,Medium Risk,233339,68255.06,29.25%,25.00%,60.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000679,Indian Hardware Enterprises,28,Low Risk,5959263,108613.06,1.82%,20.00%,6.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000680,Tech Hardware Enterprises,37,Low Risk,2776458,227211.08,8.18%,0.00%,42.8,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000681,Tata Food Enterprises,57,Medium Risk,752093,88459.32,11.76%,37.50%,57.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000682,Reliance Food Enterprises,44,Low Risk,584884,104202.90,17.82%,40.00%,21.3,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000683,Infosys Food Enterprises,58,Medium Risk,24570963,3307651.81,13.46%,40.00%,36.0,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000684,Bharti Food Enterprises,31,Low Risk,4686194,514463.05,10.98%,16.67%,9.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000685,HDFC Food Enterprises,36,Low Risk,4696383,175049.58,3.73%,0.00%,102.5,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
