gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00017752-1,2025-01-01,Payment,PAY0007752,110000,Bank Account,18177.81,0.00,INR,Payment for INV0007752,CUST000776
GL00017752-2,2025-01-01,Payment,PAY0007752,120000,Accounts Receivable,0.00,18177.81,INR,Payment for INV0007752,CUST000776
GL00007753-1,2024-12-21,Invoice,INV0007753,120000,Accounts Receivable,14223.14,0.00,INR,PO-159784,CUST000776
GL00007753-2,2024-12-21,Invoice,INV0007753,400000,Sales Revenue,0.00,13545.85,INR,PO-159784,CUST000776
GL00007753-3,2024-12-21,Invoice,INV0007753,220000,Sales Tax Payable,0.00,677.29,INR,PO-159784,CUST000776
GL00017753-1,2025-01-13,Payment,PAY0007753,110000,Bank Account,14223.14,0.00,INR,Payment for INV0007753,CUST000776
GL00017753-2,2025-01-13,Payment,PAY0007753,120000,Accounts Receivable,0.00,14223.14,INR,Payment for INV0007753,CUST000776
GL00007754-1,2025-04-05,Invoice,INV0007754,120000,Accounts Receivable,33873.66,0.00,INR,PO-587364,CUST000776
GL00007754-2,2025-04-05,Invoice,INV0007754,400000,Sales Revenue,0.00,28706.49,INR,PO-587364,CUST000776
GL00007754-3,2025-04-05,Invoice,INV0007754,220000,Sales Tax Payable,0.00,5167.17,INR,PO-587364,CUST000776
GL00007755-1,2025-02-13,Invoice,INV0007755,120000,Accounts Receivable,61449.95,0.00,INR,PO-586115,CUST000776
GL00007755-2,2025-02-13,Invoice,INV0007755,400000,Sales Revenue,0.00,48007.77,INR,PO-586115,CUST000776
GL00007755-3,2025-02-13,Invoice,INV0007755,220000,Sales Tax Payable,0.00,13442.18,INR,PO-586115,CUST000776
GL00007756-1,2025-01-03,Invoice,INV0007756,120000,Accounts Receivable,41035.95,0.00,INR,PO-851328,CUST000776
GL00007756-2,2025-01-03,Invoice,INV0007756,400000,Sales Revenue,0.00,36639.24,INR,PO-851328,CUST000776
GL00007756-3,2025-01-03,Invoice,INV0007756,220000,Sales Tax Payable,0.00,4396.71,INR,PO-851328,CUST000776
GL00017756-1,2025-03-09,Payment,PAY0007756,110000,Bank Account,41035.95,0.00,INR,Payment for INV0007756,CUST000776
GL00017756-2,2025-03-09,Payment,PAY0007756,120000,Accounts Receivable,0.00,41035.95,INR,Payment for INV0007756,CUST000776
GL00007757-1,2025-01-27,Invoice,INV0007757,120000,Accounts Receivable,93666.76,0.00,INR,PO-165169,CUST000776
GL00007757-2,2025-01-27,Invoice,INV0007757,400000,Sales Revenue,0.00,79378.61,INR,PO-165169,CUST000776
GL00007757-3,2025-01-27,Invoice,INV0007757,220000,Sales Tax Payable,0.00,14288.15,INR,PO-165169,CUST000776
GL00017757-1,2025-03-08,Payment,PAY0007757,110000,Bank Account,93666.76,0.00,INR,Payment for INV0007757,CUST000776
GL00017757-2,2025-03-08,Payment,PAY0007757,120000,Accounts Receivable,0.00,93666.76,INR,Payment for INV0007757,CUST000776
GL00007761-1,2025-04-01,Invoice,INV0007761,120000,Accounts Receivable,114397.48,0.00,INR,PO-716102,CUST000777
GL00007761-2,2025-04-01,Invoice,INV0007761,400000,Sales Revenue,0.00,96947.02,INR,PO-716102,CUST000777
GL00007761-3,2025-04-01,Invoice,INV0007761,220000,Sales Tax Payable,0.00,17450.46,INR,PO-716102,CUST000777
GL00007762-1,2024-12-12,Invoice,INV0007762,120000,Accounts Receivable,53348.90,0.00,INR,PO-536857,CUST000777
GL00007762-2,2024-12-12,Invoice,INV0007762,400000,Sales Revenue,0.00,50808.48,INR,PO-536857,CUST000777
GL00007762-3,2024-12-12,Invoice,INV0007762,220000,Sales Tax Payable,0.00,2540.42,INR,PO-536857,CUST000777
GL00017762-1,2025-02-23,Payment,PAY0007762,110000,Bank Account,53348.90,0.00,INR,Payment for INV0007762,CUST000777
GL00017762-2,2025-02-23,Payment,PAY0007762,120000,Accounts Receivable,0.00,53348.90,INR,Payment for INV0007762,CUST000777
GL00007763-1,2024-11-15,Invoice,INV0007763,120000,Accounts Receivable,92662.99,0.00,INR,PO-298156,CUST000777
GL00007763-2,2024-11-15,Invoice,INV0007763,400000,Sales Revenue,0.00,78527.96,INR,PO-298156,CUST000777
GL00007763-3,2024-11-15,Invoice,INV0007763,220000,Sales Tax Payable,0.00,14135.03,INR,PO-298156,CUST000777
GL00017763-1,2024-12-22,Payment,PAY0007763,110000,Bank Account,92662.99,0.00,INR,Payment for INV0007763,CUST000777
GL00017763-2,2024-12-22,Payment,PAY0007763,120000,Accounts Receivable,0.00,92662.99,INR,Payment for INV0007763,CUST000777
GL00007764-1,2024-11-23,Invoice,INV0007764,120000,Accounts Receivable,93397.56,0.00,INR,PO-645686,CUST000777
GL00007764-2,2024-11-23,Invoice,INV0007764,400000,Sales Revenue,0.00,83390.68,INR,PO-645686,CUST000777
GL00007764-3,2024-11-23,Invoice,INV0007764,220000,Sales Tax Payable,0.00,10006.88,INR,PO-645686,CUST000777
GL00017764-1,2025-01-30,Payment,PAY0007764,110000,Bank Account,93397.56,0.00,INR,Payment for INV0007764,CUST000777
GL00017764-2,2025-01-30,Payment,PAY0007764,120000,Accounts Receivable,0.00,93397.56,INR,Payment for INV0007764,CUST000777
GL00007765-1,2024-12-19,Invoice,INV0007765,120000,Accounts Receivable,109020.82,0.00,INR,PO-143377,CUST000777
GL00007765-2,2024-12-19,Invoice,INV0007765,400000,Sales Revenue,0.00,97340.02,INR,PO-143377,CUST000777
GL00007765-3,2024-12-19,Invoice,INV0007765,220000,Sales Tax Payable,0.00,11680.80,INR,PO-143377,CUST000777
GL00017765-1,2025-01-28,Payment,PAY0007765,110000,Bank Account,109020.82,0.00,INR,Payment for INV0007765,CUST000777
GL00017765-2,2025-01-28,Payment,PAY0007765,120000,Accounts Receivable,0.00,109020.82,INR,Payment for INV0007765,CUST000777
GL00007771-1,2024-11-07,Invoice,INV0007771,120000,Accounts Receivable,360412.95,0.00,INR,PO-373820,CUST000778
GL00007771-2,2024-11-07,Invoice,INV0007771,400000,Sales Revenue,0.00,321797.28,INR,PO-373820,CUST000778
GL00007771-3,2024-11-07,Invoice,INV0007771,220000,Sales Tax Payable,0.00,38615.67,INR,PO-373820,CUST000778
GL00017771-1,2025-01-09,Payment,PAY0007771,110000,Bank Account,360412.95,0.00,INR,Payment for INV0007771,CUST000778
GL00017771-2,2025-01-09,Payment,PAY0007771,120000,Accounts Receivable,0.00,360412.95,INR,Payment for INV0007771,CUST000778
GL00007772-1,2024-12-07,Invoice,INV0007772,120000,Accounts Receivable,112541.47,0.00,INR,PO-641538,CUST000778
GL00007772-2,2024-12-07,Invoice,INV0007772,400000,Sales Revenue,0.00,95374.13,INR,PO-641538,CUST000778
GL00007772-3,2024-12-07,Invoice,INV0007772,220000,Sales Tax Payable,0.00,17167.34,INR,PO-641538,CUST000778
GL00017772-1,2025-02-19,Payment,PAY0007772,110000,Bank Account,112541.47,0.00,INR,Payment for INV0007772,CUST000778
GL00017772-2,2025-02-19,Payment,PAY0007772,120000,Accounts Receivable,0.00,112541.47,INR,Payment for INV0007772,CUST000778
GL00007773-1,2024-11-14,Invoice,INV0007773,120000,Accounts Receivable,260087.90,0.00,INR,PO-387928,CUST000778
GL00007773-2,2024-11-14,Invoice,INV0007773,400000,Sales Revenue,0.00,232221.34,INR,PO-387928,CUST000778
GL00007773-3,2024-11-14,Invoice,INV0007773,220000,Sales Tax Payable,0.00,27866.56,INR,PO-387928,CUST000778
GL00017773-1,2025-03-26,Payment,PAY0007773,110000,Bank Account,260087.90,0.00,INR,Payment for INV0007773,CUST000778
GL00017773-2,2025-03-26,Payment,PAY0007773,120000,Accounts Receivable,0.00,260087.90,INR,Payment for INV0007773,CUST000778
GL00007774-1,2025-02-26,Invoice,INV0007774,120000,Accounts Receivable,369013.90,0.00,INR,PO-461449,CUST000778
GL00007774-2,2025-02-26,Invoice,INV0007774,400000,Sales Revenue,0.00,288292.11,INR,PO-461449,CUST000778
GL00007774-3,2025-02-26,Invoice,INV0007774,220000,Sales Tax Payable,0.00,80721.79,INR,PO-461449,CUST000778
GL00017774-1,2025-03-07,Payment,PAY0007774,110000,Bank Account,369013.90,0.00,INR,Payment for INV0007774,CUST000778
GL00017774-2,2025-03-07,Payment,PAY0007774,120000,Accounts Receivable,0.00,369013.90,INR,Payment for INV0007774,CUST000778
GL00007775-1,2025-01-28,Invoice,INV0007775,120000,Accounts Receivable,198109.21,0.00,INR,PO-383917,CUST000778
GL00007775-2,2025-01-28,Invoice,INV0007775,400000,Sales Revenue,0.00,176883.22,INR,PO-383917,CUST000778
GL00007775-3,2025-01-28,Invoice,INV0007775,220000,Sales Tax Payable,0.00,21225.99,INR,PO-383917,CUST000778
GL00017775-1,2025-03-16,Payment,PAY0007775,110000,Bank Account,198109.21,0.00,INR,Payment for INV0007775,CUST000778
GL00017775-2,2025-03-16,Payment,PAY0007775,120000,Accounts Receivable,0.00,198109.21,INR,Payment for INV0007775,CUST000778
GL00007776-1,2024-11-22,Invoice,INV0007776,120000,Accounts Receivable,225018.50,0.00,INR,PO-758440,CUST000778
GL00007776-2,2024-11-22,Invoice,INV0007776,400000,Sales Revenue,0.00,190693.64,INR,PO-758440,CUST000778
GL00007776-3,2024-11-22,Invoice,INV0007776,220000,Sales Tax Payable,0.00,34324.86,INR,PO-758440,CUST000778
GL00007777-1,2025-01-20,Invoice,INV0007777,120000,Accounts Receivable,328578.10,0.00,INR,PO-611247,CUST000778
GL00007777-2,2025-01-20,Invoice,INV0007777,400000,Sales Revenue,0.00,278456.02,INR,PO-611247,CUST000778
GL00007777-3,2025-01-20,Invoice,INV0007777,220000,Sales Tax Payable,0.00,50122.08,INR,PO-611247,CUST000778
GL00017777-1,2025-03-08,Payment,PAY0007777,110000,Bank Account,328578.10,0.00,INR,Payment for INV0007777,CUST000778
GL00017777-2,2025-03-08,Payment,PAY0007777,120000,Accounts Receivable,0.00,328578.10,INR,Payment for INV0007777,CUST000778
GL00007778-1,2025-02-11,Invoice,INV0007778,120000,Accounts Receivable,431093.13,0.00,INR,PO-316062,CUST000778
GL00007778-2,2025-02-11,Invoice,INV0007778,400000,Sales Revenue,0.00,384904.58,INR,PO-316062,CUST000778
GL00007778-3,2025-02-11,Invoice,INV0007778,220000,Sales Tax Payable,0.00,46188.55,INR,PO-316062,CUST000778
GL00017778-1,2025-04-10,Payment,PAY0007778,110000,Bank Account,431093.13,0.00,INR,Payment for INV0007778,CUST000778
GL00017778-2,2025-04-10,Payment,PAY0007778,120000,Accounts Receivable,0.00,431093.13,INR,Payment for INV0007778,CUST000778
GL00007781-1,2025-01-15,Invoice,INV0007781,120000,Accounts Receivable,536515.20,0.00,INR,PO-447785,CUST000779
GL00007781-2,2025-01-15,Invoice,INV0007781,400000,Sales Revenue,0.00,479031.43,INR,PO-447785,CUST000779
GL00007781-3,2025-01-15,Invoice,INV0007781,220000,Sales Tax Payable,0.00,57483.77,INR,PO-447785,CUST000779
GL00017781-1,2025-03-02,Payment,PAY0007781,110000,Bank Account,536515.20,0.00,INR,Payment for INV0007781,CUST000779
GL00017781-2,2025-03-02,Payment,PAY0007781,120000,Accounts Receivable,0.00,536515.20,INR,Payment for INV0007781,CUST000779
GL00007782-1,2025-03-05,Invoice,INV0007782,120000,Accounts Receivable,276288.96,0.00,INR,PO-393892,CUST000779
GL00007782-2,2025-03-05,Invoice,INV0007782,400000,Sales Revenue,0.00,234143.19,INR,PO-393892,CUST000779
GL00007782-3,2025-03-05,Invoice,INV0007782,220000,Sales Tax Payable,0.00,42145.77,INR,PO-393892,CUST000779
GL00007783-1,2025-02-18,Invoice,INV0007783,120000,Accounts Receivable,351057.28,0.00,INR,PO-119015,CUST000779
GL00007783-2,2025-02-18,Invoice,INV0007783,400000,Sales Revenue,0.00,313444.00,INR,PO-119015,CUST000779
GL00007783-3,2025-02-18,Invoice,INV0007783,220000,Sales Tax Payable,0.00,37613.28,INR,PO-119015,CUST000779
GL00007784-1,2025-04-08,Invoice,INV0007784,120000,Accounts Receivable,102080.91,0.00,INR,PO-585473,CUST000779
GL00007784-2,2025-04-08,Invoice,INV0007784,400000,Sales Revenue,0.00,79750.71,INR,PO-585473,CUST000779
GL00007784-3,2025-04-08,Invoice,INV0007784,220000,Sales Tax Payable,0.00,22330.20,INR,PO-585473,CUST000779
GL00017784-1,2025-05-19,Payment,PAY0007784,110000,Bank Account,102080.91,0.00,INR,Payment for INV0007784,CUST000779
GL00017784-2,2025-05-19,Payment,PAY0007784,120000,Accounts Receivable,0.00,102080.91,INR,Payment for INV0007784,CUST000779
GL00007791-1,2025-03-10,Invoice,INV0007791,120000,Accounts Receivable,68746.16,0.00,INR,PO-764509,CUST000780
GL00007791-2,2025-03-10,Invoice,INV0007791,400000,Sales Revenue,0.00,65472.53,INR,PO-764509,CUST000780
GL00007791-3,2025-03-10,Invoice,INV0007791,220000,Sales Tax Payable,0.00,3273.63,INR,PO-764509,CUST000780
GL00007792-1,2024-11-24,Invoice,INV0007792,120000,Accounts Receivable,110487.08,0.00,INR,PO-938824,CUST000780
GL00007792-2,2024-11-24,Invoice,INV0007792,400000,Sales Revenue,0.00,93633.12,INR,PO-938824,CUST000780
GL00007792-3,2024-11-24,Invoice,INV0007792,220000,Sales Tax Payable,0.00,16853.96,INR,PO-938824,CUST000780
GL00017792-1,2025-03-04,Payment,PAY0007792,110000,Bank Account,110487.08,0.00,INR,Payment for INV0007792,CUST000780
GL00017792-2,2025-03-04,Payment,PAY0007792,120000,Accounts Receivable,0.00,110487.08,INR,Payment for INV0007792,CUST000780
GL00007793-1,2024-11-15,Invoice,INV0007793,120000,Accounts Receivable,38725.61,0.00,INR,PO-449754,CUST000780
GL00007793-2,2024-11-15,Invoice,INV0007793,400000,Sales Revenue,0.00,36881.53,INR,PO-449754,CUST000780
GL00007793-3,2024-11-15,Invoice,INV0007793,220000,Sales Tax Payable,0.00,1844.08,INR,PO-449754,CUST000780
GL00007794-1,2025-01-02,Invoice,INV0007794,120000,Accounts Receivable,112837.50,0.00,INR,PO-313710,CUST000780
GL00007794-2,2025-01-02,Invoice,INV0007794,400000,Sales Revenue,0.00,95625.00,INR,PO-313710,CUST000780
GL00007794-3,2025-01-02,Invoice,INV0007794,220000,Sales Tax Payable,0.00,17212.50,INR,PO-313710,CUST000780
GL00017794-1,2025-03-29,Payment,PAY0007794,110000,Bank Account,112837.50,0.00,INR,Payment for INV0007794,CUST000780
GL00017794-2,2025-03-29,Payment,PAY0007794,120000,Accounts Receivable,0.00,112837.50,INR,Payment for INV0007794,CUST000780
GL00007801-1,2024-11-09,Invoice,INV0007801,120000,Accounts Receivable,127843.81,0.00,INR,PO-927027,CUST000781
GL00007801-2,2024-11-09,Invoice,INV0007801,400000,Sales Revenue,0.00,108342.21,INR,PO-927027,CUST000781
GL00007801-3,2024-11-09,Invoice,INV0007801,220000,Sales Tax Payable,0.00,19501.60,INR,PO-927027,CUST000781
GL00017801-1,2025-01-12,Payment,PAY0007801,110000,Bank Account,127843.81,0.00,INR,Payment for INV0007801,CUST000781
GL00017801-2,2025-01-12,Payment,PAY0007801,120000,Accounts Receivable,0.00,127843.81,INR,Payment for INV0007801,CUST000781
GL00007802-1,2025-04-11,Invoice,INV0007802,120000,Accounts Receivable,225669.57,0.00,INR,PO-748255,CUST000781
GL00007802-2,2025-04-11,Invoice,INV0007802,400000,Sales Revenue,0.00,201490.69,INR,PO-748255,CUST000781
GL00007802-3,2025-04-11,Invoice,INV0007802,220000,Sales Tax Payable,0.00,24178.88,INR,PO-748255,CUST000781
GL00007803-1,2024-10-30,Invoice,INV0007803,120000,Accounts Receivable,151411.55,0.00,INR,PO-863984,CUST000781
GL00007803-2,2024-10-30,Invoice,INV0007803,400000,Sales Revenue,0.00,128314.87,INR,PO-863984,CUST000781
GL00007803-3,2024-10-30,Invoice,INV0007803,220000,Sales Tax Payable,0.00,23096.68,INR,PO-863984,CUST000781
GL00017803-1,2024-12-27,Payment,PAY0007803,110000,Bank Account,151411.55,0.00,INR,Payment for INV0007803,CUST000781
GL00017803-2,2024-12-27,Payment,PAY0007803,120000,Accounts Receivable,0.00,151411.55,INR,Payment for INV0007803,CUST000781
GL00007804-1,2025-03-20,Invoice,INV0007804,120000,Accounts Receivable,180981.02,0.00,INR,PO-333107,CUST000781
GL00007804-2,2025-03-20,Invoice,INV0007804,400000,Sales Revenue,0.00,141391.42,INR,PO-333107,CUST000781
GL00007804-3,2025-03-20,Invoice,INV0007804,220000,Sales Tax Payable,0.00,39589.60,INR,PO-333107,CUST000781
GL00007811-1,2024-12-20,Invoice,INV0007811,120000,Accounts Receivable,1868806.39,0.00,INR,PO-692825,CUST000782
GL00007811-2,2024-12-20,Invoice,INV0007811,400000,Sales Revenue,0.00,1460004.99,INR,PO-692825,CUST000782
GL00007811-3,2024-12-20,Invoice,INV0007811,220000,Sales Tax Payable,0.00,408801.40,INR,PO-692825,CUST000782
GL00017811-1,2025-03-31,Payment,PAY0007811,110000,Bank Account,1868806.39,0.00,INR,Payment for INV0007811,CUST000782
GL00017811-2,2025-03-31,Payment,PAY0007811,120000,Accounts Receivable,0.00,1868806.39,INR,Payment for INV0007811,CUST000782
GL00007812-1,2025-03-16,Invoice,INV0007812,120000,Accounts Receivable,1035938.64,0.00,INR,PO-733090,CUST000782
GL00007812-2,2025-03-16,Invoice,INV0007812,400000,Sales Revenue,0.00,809327.06,INR,PO-733090,CUST000782
GL00007812-3,2025-03-16,Invoice,INV0007812,220000,Sales Tax Payable,0.00,226611.58,INR,PO-733090,CUST000782
GL00007813-1,2025-01-27,Invoice,INV0007813,120000,Accounts Receivable,476337.06,0.00,INR,PO-362624,CUST000782
GL00007813-2,2025-01-27,Invoice,INV0007813,400000,Sales Revenue,0.00,453654.34,INR,PO-362624,CUST000782
GL00007813-3,2025-01-27,Invoice,INV0007813,220000,Sales Tax Payable,0.00,22682.72,INR,PO-362624,CUST000782
GL00017813-1,2025-03-02,Payment,PAY0007813,110000,Bank Account,476337.06,0.00,INR,Payment for INV0007813,CUST000782
GL00017813-2,2025-03-02,Payment,PAY0007813,120000,Accounts Receivable,0.00,476337.06,INR,Payment for INV0007813,CUST000782
GL00007821-1,2025-01-13,Invoice,INV0007821,120000,Accounts Receivable,531664.29,0.00,INR,PO-449088,CUST000783
GL00007821-2,2025-01-13,Invoice,INV0007821,400000,Sales Revenue,0.00,450562.96,INR,PO-449088,CUST000783
GL00007821-3,2025-01-13,Invoice,INV0007821,220000,Sales Tax Payable,0.00,81101.33,INR,PO-449088,CUST000783
GL00017821-1,2025-02-09,Payment,PAY0007821,110000,Bank Account,531664.29,0.00,INR,Payment for INV0007821,CUST000783
GL00017821-2,2025-02-09,Payment,PAY0007821,120000,Accounts Receivable,0.00,531664.29,INR,Payment for INV0007821,CUST000783
GL00007822-1,2025-02-27,Invoice,INV0007822,120000,Accounts Receivable,228647.48,0.00,INR,PO-732293,CUST000783
GL00007822-2,2025-02-27,Invoice,INV0007822,400000,Sales Revenue,0.00,193769.05,INR,PO-732293,CUST000783
GL00007822-3,2025-02-27,Invoice,INV0007822,220000,Sales Tax Payable,0.00,34878.43,INR,PO-732293,CUST000783
GL00017822-1,2025-03-24,Payment,PAY0007822,110000,Bank Account,228647.48,0.00,INR,Payment for INV0007822,CUST000783
GL00017822-2,2025-03-24,Payment,PAY0007822,120000,Accounts Receivable,0.00,228647.48,INR,Payment for INV0007822,CUST000783
GL00007823-1,2025-02-10,Invoice,INV0007823,120000,Accounts Receivable,558401.87,0.00,INR,PO-131454,CUST000783
GL00007823-2,2025-02-10,Invoice,INV0007823,400000,Sales Revenue,0.00,473221.92,INR,PO-131454,CUST000783
GL00007823-3,2025-02-10,Invoice,INV0007823,220000,Sales Tax Payable,0.00,85179.95,INR,PO-131454,CUST000783
GL00017823-1,2025-03-14,Payment,PAY0007823,110000,Bank Account,558401.87,0.00,INR,Payment for INV0007823,CUST000783
GL00017823-2,2025-03-14,Payment,PAY0007823,120000,Accounts Receivable,0.00,558401.87,INR,Payment for INV0007823,CUST000783
GL00007824-1,2025-03-22,Invoice,INV0007824,120000,Accounts Receivable,544630.32,0.00,INR,PO-532921,CUST000783
GL00007824-2,2025-03-22,Invoice,INV0007824,400000,Sales Revenue,0.00,486277.07,INR,PO-532921,CUST000783
GL00007824-3,2025-03-22,Invoice,INV0007824,220000,Sales Tax Payable,0.00,58353.25,INR,PO-532921,CUST000783
GL00007825-1,2025-01-20,Invoice,INV0007825,120000,Accounts Receivable,93216.09,0.00,INR,PO-984714,CUST000783
GL00007825-2,2025-01-20,Invoice,INV0007825,400000,Sales Revenue,0.00,83228.65,INR,PO-984714,CUST000783
GL00007825-3,2025-01-20,Invoice,INV0007825,220000,Sales Tax Payable,0.00,9987.44,INR,PO-984714,CUST000783
GL00017825-1,2025-03-25,Payment,PAY0007825,110000,Bank Account,93216.09,0.00,INR,Payment for INV0007825,CUST000783
GL00017825-2,2025-03-25,Payment,PAY0007825,120000,Accounts Receivable,0.00,93216.09,INR,Payment for INV0007825,CUST000783
GL00007826-1,2025-01-26,Invoice,INV0007826,120000,Accounts Receivable,347435.06,0.00,INR,PO-444301,CUST000783
GL00007826-2,2025-01-26,Invoice,INV0007826,400000,Sales Revenue,0.00,294436.49,INR,PO-444301,CUST000783
GL00007826-3,2025-01-26,Invoice,INV0007826,220000,Sales Tax Payable,0.00,52998.57,INR,PO-444301,CUST000783
GL00017826-1,2025-03-24,Payment,PAY0007826,110000,Bank Account,347435.06,0.00,INR,Payment for INV0007826,CUST000783
GL00017826-2,2025-03-24,Payment,PAY0007826,120000,Accounts Receivable,0.00,347435.06,INR,Payment for INV0007826,CUST000783
GL00007827-1,2024-12-31,Invoice,INV0007827,120000,Accounts Receivable,152486.94,0.00,INR,PO-245954,CUST000783
GL00007827-2,2024-12-31,Invoice,INV0007827,400000,Sales Revenue,0.00,129226.22,INR,PO-245954,CUST000783
GL00007827-3,2024-12-31,Invoice,INV0007827,220000,Sales Tax Payable,0.00,23260.72,INR,PO-245954,CUST000783
GL00017827-1,2025-01-18,Payment,PAY0007827,110000,Bank Account,152486.94,0.00,INR,Payment for INV0007827,CUST000783
GL00017827-2,2025-01-18,Payment,PAY0007827,120000,Accounts Receivable,0.00,152486.94,INR,Payment for INV0007827,CUST000783
GL00007828-1,2025-03-07,Invoice,INV0007828,120000,Accounts Receivable,272473.24,0.00,INR,PO-920204,CUST000783
GL00007828-2,2025-03-07,Invoice,INV0007828,400000,Sales Revenue,0.00,259498.32,INR,PO-920204,CUST000783
GL00007828-3,2025-03-07,Invoice,INV0007828,220000,Sales Tax Payable,0.00,12974.92,INR,PO-920204,CUST000783
GL00007831-1,2025-03-13,Invoice,INV0007831,120000,Accounts Receivable,512444.02,0.00,INR,PO-341717,CUST000784
GL00007831-2,2025-03-13,Invoice,INV0007831,400000,Sales Revenue,0.00,434274.59,INR,PO-341717,CUST000784
GL00007831-3,2025-03-13,Invoice,INV0007831,220000,Sales Tax Payable,0.00,78169.43,INR,PO-341717,CUST000784
GL00017831-1,2025-04-05,Payment,PAY0007831,110000,Bank Account,512444.02,0.00,INR,Payment for INV0007831,CUST000784
GL00017831-2,2025-04-05,Payment,PAY0007831,120000,Accounts Receivable,0.00,512444.02,INR,Payment for INV0007831,CUST000784
GL00007832-1,2024-10-24,Invoice,INV0007832,120000,Accounts Receivable,439783.04,0.00,INR,PO-242659,CUST000784
GL00007832-2,2024-10-24,Invoice,INV0007832,400000,Sales Revenue,0.00,418840.99,INR,PO-242659,CUST000784
GL00007832-3,2024-10-24,Invoice,INV0007832,220000,Sales Tax Payable,0.00,20942.05,INR,PO-242659,CUST000784
GL00017832-1,2024-12-02,Payment,PAY0007832,110000,Bank Account,439783.04,0.00,INR,Payment for INV0007832,CUST000784
GL00017832-2,2024-12-02,Payment,PAY0007832,120000,Accounts Receivable,0.00,439783.04,INR,Payment for INV0007832,CUST000784
GL00007833-1,2024-11-11,Invoice,INV0007833,120000,Accounts Receivable,164137.80,0.00,INR,PO-890097,CUST000784
GL00007833-2,2024-11-11,Invoice,INV0007833,400000,Sales Revenue,0.00,139099.83,INR,PO-890097,CUST000784
GL00007833-3,2024-11-11,Invoice,INV0007833,220000,Sales Tax Payable,0.00,25037.97,INR,PO-890097,CUST000784
GL00007841-1,2024-11-16,Invoice,INV0007841,120000,Accounts Receivable,162948.60,0.00,INR,PO-930114,CUST000785
GL00007841-2,2024-11-16,Invoice,INV0007841,400000,Sales Revenue,0.00,145489.82,INR,PO-930114,CUST000785
GL00007841-3,2024-11-16,Invoice,INV0007841,220000,Sales Tax Payable,0.00,17458.78,INR,PO-930114,CUST000785
GL00017841-1,2024-11-23,Payment,PAY0007841,110000,Bank Account,162948.60,0.00,INR,Payment for INV0007841,CUST000785
GL00017841-2,2024-11-23,Payment,PAY0007841,120000,Accounts Receivable,0.00,162948.60,INR,Payment for INV0007841,CUST000785
GL00007842-1,2025-02-06,Invoice,INV0007842,120000,Accounts Receivable,150824.34,0.00,INR,PO-712159,CUST000785
GL00007842-2,2025-02-06,Invoice,INV0007842,400000,Sales Revenue,0.00,134664.59,INR,PO-712159,CUST000785
GL00007842-3,2025-02-06,Invoice,INV0007842,220000,Sales Tax Payable,0.00,16159.75,INR,PO-712159,CUST000785
GL00017842-1,2025-02-19,Payment,PAY0007842,110000,Bank Account,150824.34,0.00,INR,Payment for INV0007842,CUST000785
GL00017842-2,2025-02-19,Payment,PAY0007842,120000,Accounts Receivable,0.00,150824.34,INR,Payment for INV0007842,CUST000785
GL00007843-1,2024-11-02,Invoice,INV0007843,120000,Accounts Receivable,254352.54,0.00,INR,PO-490348,CUST000785
GL00007843-2,2024-11-02,Invoice,INV0007843,400000,Sales Revenue,0.00,227100.48,INR,PO-490348,CUST000785
GL00007843-3,2024-11-02,Invoice,INV0007843,220000,Sales Tax Payable,0.00,27252.06,INR,PO-490348,CUST000785
GL00007844-1,2024-12-17,Invoice,INV0007844,120000,Accounts Receivable,441365.62,0.00,INR,PO-662511,CUST000785
GL00007844-2,2024-12-17,Invoice,INV0007844,400000,Sales Revenue,0.00,374038.66,INR,PO-662511,CUST000785
GL00007844-3,2024-12-17,Invoice,INV0007844,220000,Sales Tax Payable,0.00,67326.96,INR,PO-662511,CUST000785
GL00007845-1,2025-03-12,Invoice,INV0007845,120000,Accounts Receivable,425525.90,0.00,INR,PO-535450,CUST000785
GL00007845-2,2025-03-12,Invoice,INV0007845,400000,Sales Revenue,0.00,405262.76,INR,PO-535450,CUST000785
GL00007845-3,2025-03-12,Invoice,INV0007845,220000,Sales Tax Payable,0.00,20263.14,INR,PO-535450,CUST000785
GL00017845-1,2025-04-11,Payment,PAY0007845,110000,Bank Account,425525.90,0.00,INR,Payment for INV0007845,CUST000785
GL00017845-2,2025-04-11,Payment,PAY0007845,120000,Accounts Receivable,0.00,425525.90,INR,Payment for INV0007845,CUST000785
GL00007846-1,2025-01-08,Invoice,INV0007846,120000,Accounts Receivable,573178.24,0.00,INR,PO-576547,CUST000785
GL00007846-2,2025-01-08,Invoice,INV0007846,400000,Sales Revenue,0.00,485744.27,INR,PO-576547,CUST000785
GL00007846-3,2025-01-08,Invoice,INV0007846,220000,Sales Tax Payable,0.00,87433.97,INR,PO-576547,CUST000785
GL00017846-1,2025-01-25,Payment,PAY0007846,110000,Bank Account,573178.24,0.00,INR,Payment for INV0007846,CUST000785
GL00017846-2,2025-01-25,Payment,PAY0007846,120000,Accounts Receivable,0.00,573178.24,INR,Payment for INV0007846,CUST000785
GL00007847-1,2024-11-24,Invoice,INV0007847,120000,Accounts Receivable,303938.38,0.00,INR,PO-546002,CUST000785
GL00007847-2,2024-11-24,Invoice,INV0007847,400000,Sales Revenue,0.00,237451.86,INR,PO-546002,CUST000785
