customer_id,customer_name,risk_score,risk_category,credit_limit,outstanding_amount,credit_utilization,overdue_rate,avg_days_late,total_invoices,overdue_invoices,has_disputes,has_collection_history,recommended_action,last_assessment_date
CUST000517,HCL Steel Enterprises,41,Low Risk,7324075,0.00,0.00%,0.00%,22.3,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000518,Hindustan Steel Enterprises,54,Medium Risk,62510044,2290699.21,3.66%,33.33%,31.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000519,Indian Steel Enterprises,53,Medium Risk,424697,153656.61,36.18%,42.86%,10.0,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000520,Tech Steel Enterprises,41,Low Risk,2489850,508146.41,20.41%,16.67%,4.8,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000521,Tata Textiles Enterprises,50,Medium Risk,451939,152454.45,33.73%,33.33%,117.0,3,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000522,Reliance Textiles Enterprises,53,Medium Risk,17823453,4007177.32,22.48%,33.33%,20.7,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000523,Infosys Textiles Enterprises,34,Low Risk,14649935,1118377.83,7.63%,20.00%,15.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000524,Bharti Textiles Enterprises,52,Medium Risk,8818602,919620.36,10.43%,60.00%,38.5,5,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000525,HDFC Textiles Enterprises,36,Low Risk,548837,35057.60,6.39%,50.00%,5.0,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000526,Wipro Textiles Enterprises,33,Low Risk,4140026,0.00,0.00%,0.00%,5.8,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000527,Mahindra Textiles Enterprises,23,Minimal Risk,7328575,929992.26,12.69%,0.00%,0.0,6,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000528,Birla Textiles Enterprises,52,Medium Risk,747918,81064.75,10.84%,20.00%,42.0,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000529,Adani Textiles Enterprises,54,Medium Risk,2117180,950127.04,44.88%,0.00%,43.8,7,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000530,JSW Textiles Enterprises,37,Low Risk,8271528,496543.61,6.00%,25.00%,0.0,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000531,Godrej Textiles Enterprises,44,Low Risk,751030,92026.74,12.25%,25.00%,59.8,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000532,L&T Textiles Enterprises,31,Low Risk,5617864,221977.00,3.95%,25.00%,8.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000533,ICICI Textiles Enterprises,35,Low Risk,726900,0.00,0.00%,0.00%,42.3,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000534,SBI Textiles Enterprises,36,Low Risk,8264227,572208.74,6.92%,0.00%,10.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000535,TCS Textiles Enterprises,44,Low Risk,41420688,1194434.62,2.88%,33.33%,110.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000536,Bajaj Textiles Enterprises,54,Medium Risk,168238,277253.23,164.80%,25.00%,16.0,4,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000537,HCL Textiles Enterprises,54,Medium Risk,8805357,194535.86,2.21%,33.33%,39.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000538,Hindustan Textiles Enterprises,35,Low Risk,6561790,0.00,0.00%,0.00%,33.8,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000539,Indian Textiles Enterprises,22,Minimal Risk,4894257,429172.93,8.77%,0.00%,0.0,5,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000540,Tech Textiles Enterprises,54,Medium Risk,354202,201394.19,56.86%,28.57%,67.3,7,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000541,Tata Pharma Enterprises,45,Low Risk,4761476,567427.42,11.92%,33.33%,8.0,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000542,Reliance Pharma Enterprises,57,Medium Risk,985151,169948.44,17.25%,33.33%,37.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000543,Infosys Pharma Enterprises,51,Medium Risk,1383125,644391.28,46.59%,25.00%,32.8,8,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000544,Bharti Pharma Enterprises,40,Low Risk,8124185,0.00,0.00%,0.00%,20.7,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000545,HDFC Pharma Enterprises,49,Low Risk,7615228,616415.09,8.09%,50.00%,52.0,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000546,Wipro Pharma Enterprises,40,Low Risk,4332492,779468.65,17.99%,66.67%,0.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000547,Mahindra Pharma Enterprises,53,Medium Risk,5536889,376528.19,6.80%,25.00%,53.3,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000548,Birla Pharma Enterprises,57,Medium Risk,244125,144855.09,59.34%,0.00%,78.0,5,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000549,Adani Pharma Enterprises,41,Low Risk,22335940,3909434.03,17.50%,20.00%,24.7,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000550,JSW Pharma Enterprises,57,Medium Risk,196131965,12595778.38,6.42%,42.86%,48.8,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000551,Godrej Pharma Enterprises,66,Medium Risk,225215,128904.57,57.24%,50.00%,24.0,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000552,L&T Pharma Enterprises,31,Low Risk,47573147,874485.78,1.84%,20.00%,11.8,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000553,ICICI Pharma Enterprises,44,Low Risk,5371960,344482.26,6.41%,66.67%,12.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000554,SBI Pharma Enterprises,44,Low Risk,45646314,3171217.62,6.95%,28.57%,56.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000555,TCS Pharma Enterprises,59,Medium Risk,2079722,907340.95,43.63%,20.00%,51.0,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000556,Bajaj Pharma Enterprises,47,Low Risk,2058134,1237981.92,60.15%,0.00%,10.0,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000557,HCL Pharma Enterprises,32,Low Risk,44402648,1215098.83,2.74%,25.00%,11.0,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000558,Hindustan Pharma Enterprises,48,Low Risk,6820650,932080.73,13.67%,40.00%,71.3,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000559,Indian Pharma Enterprises,46,Low Risk,921797,171745.48,18.63%,37.50%,6.6,8,3,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000560,Tech Pharma Enterprises,44,Low Risk,24251960,1858509.85,7.66%,16.67%,16.0,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000561,Tata Healthcare Enterprises,35,Low Risk,485797,116142.26,23.91%,0.00%,0.0,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000562,Reliance Healthcare Enterprises,26,Low Risk,6992580,395456.04,5.66%,0.00%,9.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000563,Infosys Healthcare Enterprises,68,Medium Risk,138758,145976.32,105.20%,50.00%,61.0,4,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000564,Bharti Healthcare Enterprises,48,Low Risk,47069719,3097933.52,6.58%,66.67%,0.0,3,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000565,HDFC Healthcare Enterprises,48,Low Risk,619164,102892.06,16.62%,20.00%,19.0,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000566,Wipro Healthcare Enterprises,45,Low Risk,774091,160410.16,20.72%,33.33%,5.0,3,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000567,Mahindra Healthcare Enterprises,28,Low Risk,8960525,683566.54,7.63%,0.00%,13.0,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000568,Birla Healthcare Enterprises,35,Low Risk,26419255,0.00,0.00%,0.00%,30.6,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000569,Adani Healthcare Enterprises,33,Low Risk,37761594,2019701.35,5.35%,33.33%,8.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000570,JSW Healthcare Enterprises,29,Low Risk,11758875,1507391.50,12.82%,0.00%,12.0,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000571,Godrej Healthcare Enterprises,52,Medium Risk,18708451,3492114.05,18.67%,14.29%,38.3,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000572,L&T Healthcare Enterprises,30,Low Risk,767412,282175.24,36.77%,0.00%,5.0,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000573,ICICI Healthcare Enterprises,29,Low Risk,28758973,0.00,0.00%,0.00%,17.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000574,SBI Healthcare Enterprises,54,Medium Risk,45975514,2492028.30,5.42%,33.33%,29.0,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000575,TCS Healthcare Enterprises,50,Medium Risk,31749805,1257729.52,3.96%,16.67%,51.6,6,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000576,Bajaj Healthcare Enterprises,45,Low Risk,2399067,1008390.55,42.03%,25.00%,20.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000577,HCL Healthcare Enterprises,45,Low Risk,3753595,304770.79,8.12%,33.33%,43.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000578,Hindustan Healthcare Enterprises,52,Medium Risk,70669907,10869205.36,15.38%,60.00%,8.0,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000579,Indian Healthcare Enterprises,62,Medium Risk,448660,214917.34,47.90%,28.57%,53.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000580,Tech Healthcare Enterprises,36,Low Risk,38546149,3991522.49,10.36%,40.00%,8.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000581,Tata Retail Enterprises,25,Low Risk,15133173,3725526.30,24.62%,0.00%,0.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000582,Reliance Retail Enterprises,49,Low Risk,857642,117513.47,13.70%,25.00%,19.3,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000583,Infosys Retail Enterprises,42,Low Risk,789832,30393.93,3.85%,0.00%,23.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000584,Bharti Retail Enterprises,42,Low Risk,3868132,122508.14,3.17%,0.00%,22.0,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000585,HDFC Retail Enterprises,68,Medium Risk,289494,152066.15,52.53%,50.00%,58.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000586,Wipro Retail Enterprises,46,Low Risk,746717,205410.88,27.51%,20.00%,62.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000587,Mahindra Retail Enterprises,52,Medium Risk,137363129,15508372.49,11.29%,28.57%,25.8,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000588,Birla Retail Enterprises,42,Low Risk,24035190,5782899.69,24.06%,60.00%,5.0,5,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000589,Adani Retail Enterprises,50,Medium Risk,225388,51129.60,22.69%,33.33%,15.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000590,JSW Retail Enterprises,37,Low Risk,70744337,5501944.41,7.78%,0.00%,44.3,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000591,Godrej Retail Enterprises,53,Medium Risk,479790,163830.37,34.15%,25.00%,20.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000592,L&T Retail Enterprises,75,High Risk,350176,332172.82,94.86%,42.86%,53.0,7,3,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000593,ICICI Retail Enterprises,46,Low Risk,793951,169193.49,21.31%,28.57%,57.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000594,SBI Retail Enterprises,48,Low Risk,4384902,149578.83,3.41%,14.29%,26.8,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000595,TCS Retail Enterprises,43,Low Risk,8821893,905529.33,10.26%,40.00%,21.3,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000596,Bajaj Retail Enterprises,54,Medium Risk,97733976,10138301.05,10.37%,66.67%,122.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000597,HCL Retail Enterprises,39,Low Risk,5919463,2293659.16,38.75%,28.57%,8.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000598,Hindustan Retail Enterprises,49,Low Risk,4690989,1231136.35,26.24%,50.00%,22.7,8,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000599,Indian Retail Enterprises,58,Medium Risk,148726,114882.98,77.24%,28.57%,49.8,7,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000600,Tech Retail Enterprises,57,Medium Risk,15023975,3075856.04,20.47%,33.33%,69.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000601,Tata Media Enterprises,44,Low Risk,727831,50134.58,6.89%,0.00%,25.8,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000602,Reliance Media Enterprises,41,Low Risk,12658083,4984434.74,39.38%,12.50%,0.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000603,Infosys Media Enterprises,45,Low Risk,80962353,8347394.30,10.31%,16.67%,17.8,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000604,Bharti Media Enterprises,47,Low Risk,5751518,652634.08,11.35%,0.00%,29.3,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000605,HDFC Media Enterprises,33,Low Risk,5055014,179783.34,3.56%,25.00%,11.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000606,Wipro Media Enterprises,53,Medium Risk,5777456,1467157.46,25.39%,66.67%,2.5,6,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000607,Mahindra Media Enterprises,47,Low Risk,43981335,3315946.39,7.54%,0.00%,55.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000608,Birla Media Enterprises,23,Minimal Risk,21800201,0.00,0.00%,0.00%,6.0,5,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000609,Adani Media Enterprises,41,Low Risk,8604599,1523369.78,17.70%,28.57%,20.3,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000610,JSW Media Enterprises,47,Low Risk,618007,53167.40,8.60%,0.00%,47.3,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000611,Godrej Media Enterprises,41,Low Risk,6370337,983354.23,15.44%,25.00%,2.3,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000612,L&T Media Enterprises,21,Minimal Risk,46377123,3128407.69,6.75%,0.00%,0.0,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000613,ICICI Media Enterprises,62,Medium Risk,769410,271402.27,35.27%,40.00%,123.5,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000614,SBI Media Enterprises,53,Medium Risk,940195,161749.10,17.20%,20.00%,35.0,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000615,TCS Media Enterprises,20,Minimal Risk,8681759,152791.57,1.76%,0.00%,0.0,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000616,Bajaj Media Enterprises,42,Low Risk,306000,45127.92,14.75%,0.00%,17.4,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000617,HCL Media Enterprises,47,Low Risk,5812975,519005.92,8.93%,0.00%,32.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000618,Hindustan Media Enterprises,44,Low Risk,2112624,302591.91,14.32%,25.00%,30.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000619,Indian Media Enterprises,41,Low Risk,3971258,519978.26,13.09%,14.29%,32.5,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000620,Tech Media Enterprises,42,Low Risk,954053,0.00,0.00%,0.00%,24.7,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000621,Tata Telecom Enterprises,22,Minimal Risk,9571533,893052.32,9.33%,0.00%,0.0,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000622,Reliance Telecom Enterprises,33,Low Risk,862241,140076.04,16.25%,0.00%,0.0,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000623,Infosys Telecom Enterprises,74,Medium Risk,193889,281057.12,144.96%,75.00%,99.0,4,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000624,Bharti Telecom Enterprises,46,Low Risk,558481,195057.61,34.93%,25.00%,6.0,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000625,HDFC Telecom Enterprises,30,Low Risk,8350907,847244.66,10.15%,0.00%,15.5,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000626,Wipro Telecom Enterprises,43,Low Risk,8934638,640417.10,7.17%,25.00%,52.4,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000627,Mahindra Telecom Enterprises,50,Medium Risk,827216,106824.00,12.91%,20.00%,24.7,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000628,Birla Telecom Enterprises,30,Low Risk,3384408,0.00,0.00%,0.00%,19.4,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000629,Adani Telecom Enterprises,70,Medium Risk,1633730,1038698.69,63.58%,50.00%,84.0,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000630,JSW Telecom Enterprises,58,Medium Risk,248138,157470.25,63.46%,40.00%,41.3,5,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000631,Godrej Telecom Enterprises,50,Medium Risk,22602121,1985795.89,8.79%,12.50%,52.8,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000632,L&T Telecom Enterprises,75,High Risk,1739133,1710950.28,98.38%,62.50%,18.7,8,5,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000633,ICICI Telecom Enterprises,43,Low Risk,965336,137707.93,14.27%,40.00%,19.3,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000634,SBI Telecom Enterprises,48,Low Risk,6244750,534982.61,8.57%,16.67%,24.0,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000635,TCS Telecom Enterprises,66,Medium Risk,901641,398281.47,44.17%,50.00%,29.0,8,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000636,Bajaj Telecom Enterprises,44,Low Risk,335059,96967.22,28.94%,14.29%,8.8,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000637,HCL Telecom Enterprises,52,Medium Risk,914721,277889.32,30.38%,33.33%,15.0,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000638,Hindustan Telecom Enterprises,35,Low Risk,6762340,952963.65,14.09%,16.67%,16.7,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000639,Indian Telecom Enterprises,42,Low Risk,1006684,166053.42,16.50%,16.67%,29.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000640,Tech Telecom Enterprises,42,Low Risk,5959241,587154.43,9.85%,14.29%,12.0,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000641,Tata Software Enterprises,23,Minimal Risk,964714,38252.87,3.97%,0.00%,5.0,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000642,Reliance Software Enterprises,53,Medium Risk,2581040,1798807.51,69.69%,37.50%,0.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000643,Infosys Software Enterprises,49,Low Risk,36810041,8222222.06,22.34%,57.14%,0.0,7,4,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000644,Bharti Software Enterprises,32,Low Risk,7175839,276482.62,3.85%,0.00%,2.3,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000645,HDFC Software Enterprises,40,Low Risk,4020591,176256.19,4.38%,25.00%,25.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000646,Wipro Software Enterprises,36,Low Risk,44116445,2262879.12,5.13%,0.00%,46.7,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000647,Mahindra Software Enterprises,35,Low Risk,207430,0.00,0.00%,0.00%,47.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000648,Birla Software Enterprises,40,Low Risk,576512,13861.16,2.40%,20.00%,35.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000649,Adani Software Enterprises,26,Low Risk,9637493,593796.33,6.16%,0.00%,10.0,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000650,JSW Software Enterprises,65,Medium Risk,568103,225907.95,39.77%,50.00%,69.3,8,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000651,Godrej Software Enterprises,50,Medium Risk,49267311,1700871.20,3.45%,66.67%,26.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000652,L&T Software Enterprises,50,Medium Risk,1307201,300822.73,23.01%,0.00%,44.3,8,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000653,ICICI Software Enterprises,61,Medium Risk,489010,185657.96,37.97%,33.33%,57.5,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000654,SBI Software Enterprises,58,Medium Risk,2136399,1465943.88,68.62%,57.14%,0.0,7,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000655,TCS Software Enterprises,35,Low Risk,727114,0.00,0.00%,0.00%,31.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000656,Bajaj Software Enterprises,46,Low Risk,7777047,1010982.09,13.00%,25.00%,14.6,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000657,HCL Software Enterprises,58,Medium Risk,40846710,6846870.13,16.76%,42.86%,27.7,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000658,Hindustan Software Enterprises,45,Low Risk,154908728,0.00,0.00%,0.00%,42.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000659,Indian Software Enterprises,33,Low Risk,12372146,0.00,0.00%,0.00%,5.8,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000660,Tech Software Enterprises,43,Low Risk,217817,56547.39,25.96%,12.50%,56.6,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000661,Tata Hardware Enterprises,27,Low Risk,1681695,174452.63,10.37%,0.00%,9.2,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000662,Reliance Hardware Enterprises,52,Medium Risk,6129325,836302.58,13.64%,16.67%,71.3,6,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000663,Infosys Hardware Enterprises,51,Medium Risk,4096919,874946.14,21.36%,28.57%,18.5,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000664,Bharti Hardware Enterprises,43,Low Risk,3173516,695065.85,21.90%,40.00%,17.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000665,HDFC Hardware Enterprises,43,Low Risk,5491141,664887.20,12.11%,50.00%,16.5,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000666,Wipro Hardware Enterprises,34,Low Risk,8052859,1145401.67,14.22%,33.33%,5.5,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000667,Mahindra Hardware Enterprises,61,Medium Risk,587422,364877.07,62.11%,60.00%,27.0,5,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000668,Birla Hardware Enterprises,40,Low Risk,83785946,3035301.25,3.62%,16.67%,90.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000669,Adani Hardware Enterprises,46,Low Risk,707923,85318.99,12.05%,33.33%,58.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000670,JSW Hardware Enterprises,40,Low Risk,971771,178544.22,18.37%,66.67%,0.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000671,Godrej Hardware Enterprises,20,Minimal Risk,7890461,0.00,0.00%,0.00%,0.0,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000672,L&T Hardware Enterprises,29,Low Risk,9087043,1208623.34,13.30%,25.00%,0.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000673,ICICI Hardware Enterprises,39,Low Risk,826198,135454.86,16.39%,40.00%,12.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000674,SBI Hardware Enterprises,32,Low Risk,676457,61548.67,9.10%,0.00%,20.8,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000675,TCS Hardware Enterprises,35,Low Risk,741919,0.00,0.00%,0.00%,55.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000676,Bajaj Hardware Enterprises,35,Low Risk,4082375,0.00,0.00%,0.00%,38.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000677,HCL Hardware Enterprises,44,Low Risk,940347,192310.12,20.45%,80.00%,0.0,5,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000678,Hindustan Hardware Enterprises,42,Low Risk,7141882,76994.43,1.08%,16.67%,15.4,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000679,Indian Hardware Enterprises,50,Medium Risk,782257,185846.60,23.76%,42.86%,32.0,7,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000680,Tech Hardware Enterprises,20,Minimal Risk,2976111,0.00,0.00%,0.00%,0.0,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000681,Tata Food Enterprises,38,Low Risk,39118526,3250901.88,8.31%,25.00%,0.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000682,Reliance Food Enterprises,34,Low Risk,49807724,1237602.23,2.48%,16.67%,18.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000683,Infosys Food Enterprises,34,Low Risk,9595271,511810.01,5.33%,12.50%,18.7,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000684,Bharti Food Enterprises,62,Medium Risk,3265015,669652.04,20.51%,50.00%,43.7,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
