line_item_id,invoice_id,product_code,product_description,quantity,unit_price,amount,tax_rate,tax_amount,total_amount
ITEM00035412,INV0007083,PROD-9341,Network Equipment,4,48228.81,385830.50,12%,46299.66,432130.16
ITEM00035413,INV0007083,PROD-9493,Network Equipment,6,6806.44,40838.64,12%,4900.64,45739.28
ITEM00035414,INV0007083,PROD-6165,Cloud Subscription,4,40993.84,204969.19,12%,24596.30,229565.49
ITEM00035416,INV0007084,PROD-9995,Network Equipment,9,93706.15,374824.60,5%,18741.23,393565.83
ITEM00035417,INV0007084,PROD-8997,Support Contract,4,75916.80,531417.60,5%,26570.88,557988.48
ITEM00035418,INV0007084,PROD-7611,Training Package,3,49107.54,441967.89,5%,22098.39,464066.28
ITEM00035421,INV0007085,PROD-3752,Implementation Services,1,74322.15,445932.88,28%,124861.21,570794.09
ITEM00035422,INV0007085,PROD-4749,Implementation Services,9,218770.22,437540.44,28%,122511.32,560051.76
ITEM00035423,INV0007085,PROD-9342,Implementation Services,10,48113.02,336791.17,28%,94301.53,431092.70
ITEM00035424,INV0007085,PROD-1412,Implementation Services,1,42936.55,343492.41,28%,96177.87,439670.28
ITEM00035426,INV0007086,PROD-7243,Hardware Appliance,9,163098.23,163098.23,18%,29357.68,192455.91
ITEM00035427,INV0007086,PROD-8243,Hardware Appliance,4,44823.82,89647.63,18%,16136.57,105784.20
ITEM00035428,INV0007086,PROD-4014,Security Solution,2,25748.13,77244.39,18%,13903.99,91148.38
ITEM00035429,INV0007086,PROD-3026,Consulting Services,8,13934.36,27868.73,18%,5016.37,32885.10
ITEM00035430,INV0007086,PROD-3844,Software License,7,44190.76,44190.76,18%,7954.34,52145.10
ITEM00035431,INV0007087,PROD-7178,Implementation Services,9,114494.55,572472.73,18%,103045.09,675517.82
ITEM00035432,INV0007087,PROD-5396,Hardware Appliance,9,53253.97,479285.69,18%,86271.42,565557.11
ITEM00035433,INV0007087,PROD-7955,Network Equipment,4,81252.86,325011.44,18%,58502.06,383513.50
ITEM00035434,INV0007087,PROD-7672,Hardware Appliance,3,48446.86,242234.32,18%,43602.18,285836.50
ITEM00035451,INV0007091,PROD-9777,Support Contract,3,8432.84,84328.40,18%,15179.11,99507.51
ITEM00035452,INV0007091,PROD-9902,Security Solution,10,67444.65,404667.89,18%,72840.22,477508.11
ITEM00035456,INV0007092,PROD-2576,Training Package,3,39511.73,237070.36,5%,11853.52,248923.88
ITEM00035461,INV0007093,PROD-4339,Cloud Subscription,5,16752.15,150769.37,5%,7538.47,158307.84
ITEM00035462,INV0007093,PROD-7508,Network Equipment,6,38131.52,152526.08,5%,7626.30,160152.38
ITEM00035463,INV0007093,PROD-4342,Security Solution,10,1408.57,14085.74,5%,704.29,14790.03
ITEM00035464,INV0007093,PROD-5364,Maintenance Agreement,3,17608.31,35216.61,5%,1760.83,36977.44
ITEM00035465,INV0007093,PROD-2739,Maintenance Agreement,4,3263.74,26109.89,5%,1305.49,27415.38
ITEM00035501,INV0007101,PROD-5162,Hardware Appliance,9,13664.51,109316.08,5%,5465.80,114781.88
ITEM00035502,INV0007101,PROD-6353,Support Contract,1,6226.14,37356.82,5%,1867.84,39224.66
ITEM00035503,INV0007101,PROD-5285,Implementation Services,1,28606.87,114427.49,5%,5721.37,120148.86
ITEM00035506,INV0007102,PROD-8612,Network Equipment,4,14321.80,85930.77,5%,4296.54,90227.31
ITEM00035511,INV0007103,PROD-5369,Hardware Appliance,6,2725.99,27259.91,18%,4906.78,32166.69
ITEM00035512,INV0007103,PROD-7707,Maintenance Agreement,2,10757.21,75300.48,18%,13554.09,88854.57
ITEM00035513,INV0007103,PROD-6170,Implementation Services,9,15281.56,76407.82,18%,13753.41,90161.23
ITEM00035516,INV0007104,PROD-1845,Consulting Services,5,27002.27,108009.09,12%,12961.09,120970.18
ITEM00035517,INV0007104,PROD-2677,Implementation Services,1,17599.04,35198.09,12%,4223.77,39421.86
ITEM00035518,INV0007104,PROD-4617,Consulting Services,3,114258.40,114258.40,12%,13711.01,127969.41
ITEM00035551,INV0007111,PROD-4105,Consulting Services,10,10464.32,20928.63,18%,3767.15,24695.78
ITEM00035552,INV0007111,PROD-4536,Implementation Services,4,1190.10,5950.49,18%,1071.09,7021.58
ITEM00035553,INV0007111,PROD-6917,Training Package,8,776.72,4660.32,18%,838.86,5499.18
ITEM00035554,INV0007111,PROD-3792,Support Contract,1,1674.14,11718.99,18%,2109.42,13828.41
ITEM00035555,INV0007111,PROD-4453,Training Package,1,2028.81,8115.22,18%,1460.74,9575.96
ITEM00035556,INV0007112,PROD-3377,Maintenance Agreement,1,13076.35,91534.48,5%,4576.72,96111.20
ITEM00035557,INV0007112,PROD-5126,Software License,8,44372.15,177488.61,5%,8874.43,186363.04
ITEM00035561,INV0007113,PROD-9456,Network Equipment,4,44036.59,264219.52,18%,47559.51,311779.03
ITEM00035566,INV0007114,PROD-4811,Consulting Services,7,11615.87,58079.33,5%,2903.97,60983.30
ITEM00035567,INV0007114,PROD-9840,Network Equipment,4,45888.21,367105.70,5%,18355.28,385460.99
ITEM00035571,INV0007115,PROD-1307,Cloud Subscription,4,16182.21,113275.50,18%,20389.59,133665.09
ITEM00035572,INV0007115,PROD-8737,Maintenance Agreement,3,56271.95,56271.95,18%,10128.95,66400.90
ITEM00035576,INV0007116,PROD-6822,Software License,4,20396.87,203968.73,12%,24476.25,228444.98
ITEM00035601,INV0007121,PROD-2854,Software License,4,26857.15,188000.06,12%,22560.01,210560.07
ITEM00035606,INV0007122,PROD-1289,Software License,8,5685.76,51171.82,18%,9210.93,60382.75
ITEM00035607,INV0007122,PROD-1417,Network Equipment,2,6293.47,44054.27,18%,7929.77,51984.04
ITEM00035608,INV0007122,PROD-8476,Maintenance Agreement,3,1922.95,17306.54,18%,3115.18,20421.72
ITEM00035609,INV0007122,PROD-4383,Cloud Subscription,8,39080.67,39080.67,18%,7034.52,46115.19
ITEM00035611,INV0007123,PROD-6886,Hardware Appliance,1,10960.93,87687.46,12%,10522.50,98209.96
ITEM00035612,INV0007123,PROD-9634,Security Solution,3,26091.56,52183.13,12%,6261.98,58445.11
ITEM00035613,INV0007123,PROD-8603,Consulting Services,2,64053.53,192160.59,12%,23059.27,215219.86
ITEM00035616,INV0007124,PROD-4964,Consulting Services,9,28638.13,171828.77,28%,48112.06,219940.83
ITEM00035617,INV0007124,PROD-8705,Training Package,3,25411.68,76235.03,28%,21345.81,97580.84
ITEM00035618,INV0007124,PROD-2210,Implementation Services,7,17935.53,53806.58,28%,15065.84,68872.42
ITEM00035619,INV0007124,PROD-8059,Implementation Services,6,1301.67,7810.02,28%,2186.81,9996.83
ITEM00035620,INV0007124,PROD-6850,Hardware Appliance,5,7526.91,30107.64,28%,8430.14,38537.78
ITEM00035621,INV0007125,PROD-9466,Maintenance Agreement,9,15715.15,94290.91,12%,11314.91,105605.82
ITEM00035626,INV0007126,PROD-5747,Maintenance Agreement,8,38397.68,76795.36,12%,9215.44,86010.80
ITEM00035627,INV0007126,PROD-1462,Consulting Services,4,9206.92,73655.36,12%,8838.64,82494.00
ITEM00035628,INV0007126,PROD-9377,Security Solution,6,28318.54,141592.71,12%,16991.13,158583.84
ITEM00035631,INV0007127,PROD-1029,Support Contract,3,16859.90,118019.32,18%,21243.48,139262.80
ITEM00035632,INV0007127,PROD-5746,Software License,3,188276.75,188276.75,18%,33889.82,222166.57
ITEM00035651,INV0007131,PROD-5312,Training Package,8,43614.54,348916.33,12%,41869.96,390786.29
ITEM00035652,INV0007131,PROD-4252,Security Solution,7,465574.57,465574.57,12%,55868.95,521443.52
ITEM00035653,INV0007131,PROD-6283,Security Solution,2,62048.23,372289.37,12%,44674.72,416964.09
ITEM00035654,INV0007131,PROD-7413,Hardware Appliance,6,28609.88,228879.07,12%,27465.49,256344.56
ITEM00035655,INV0007131,PROD-9718,Network Equipment,9,220327.56,220327.56,12%,26439.31,246766.87
ITEM00035656,INV0007132,PROD-6598,Maintenance Agreement,7,171750.87,858754.35,18%,154575.78,1013330.13
ITEM00035657,INV0007132,PROD-8698,Network Equipment,8,763362.77,763362.77,18%,137405.30,900768.07
ITEM00035661,INV0007133,PROD-5752,Security Solution,1,21587.99,64763.98,18%,11657.52,76421.50
ITEM00035662,INV0007133,PROD-5769,Maintenance Agreement,7,14097.78,140977.79,18%,25376.00,166353.79
ITEM00035701,INV0007141,PROD-3979,Maintenance Agreement,4,135659.25,135659.25,18%,24418.67,160077.91
ITEM00035706,INV0007142,PROD-3418,Cloud Subscription,2,25001.23,75003.68,12%,9000.44,84004.12
ITEM00035707,INV0007142,PROD-9759,Cloud Subscription,4,5505.24,38536.71,12%,4624.41,43161.12
ITEM00035711,INV0007143,PROD-8310,Security Solution,2,6462.82,32314.09,12%,3877.69,36191.78
ITEM00035712,INV0007143,PROD-7503,Implementation Services,4,7776.21,46657.23,12%,5598.87,52256.10
ITEM00035713,INV0007143,PROD-8860,Training Package,8,50593.40,151780.21,12%,18213.63,169993.84
ITEM00035716,INV0007144,PROD-6701,Implementation Services,4,29724.67,118898.70,5%,5944.94,124843.64
ITEM00035717,INV0007144,PROD-9536,Training Package,10,3611.23,32501.10,5%,1625.06,34126.15
ITEM00035718,INV0007144,PROD-4770,Security Solution,1,3153.65,18921.88,5%,946.09,19867.97
ITEM00035719,INV0007144,PROD-5203,Network Equipment,5,3950.31,15801.24,5%,790.06,16591.30
ITEM00035721,INV0007145,PROD-2355,Training Package,9,26795.97,214367.76,5%,10718.39,225086.15
ITEM00035722,INV0007145,PROD-3799,Maintenance Agreement,4,130968.09,261936.17,5%,13096.81,275032.98
ITEM00035726,INV0007146,PROD-1456,Cloud Subscription,7,81500.85,81500.85,18%,14670.15,96171.00
ITEM00035731,INV0007147,PROD-2111,Network Equipment,2,4396.14,43961.39,18%,7913.05,51874.44
ITEM00035732,INV0007147,PROD-8571,Hardware Appliance,3,23811.11,23811.11,18%,4286.00,28097.11
ITEM00035733,INV0007147,PROD-5476,Cloud Subscription,4,4300.48,34403.81,18%,6192.69,40596.50
ITEM00035736,INV0007148,PROD-9805,Network Equipment,4,13303.97,26607.93,12%,3192.95,29800.88
ITEM00035737,INV0007148,PROD-2779,Support Contract,4,29764.90,59529.79,12%,7143.57,66673.36
ITEM00035738,INV0007148,PROD-6161,Maintenance Agreement,7,7586.34,37931.72,12%,4551.81,42483.53
ITEM00035751,INV0007151,PROD-4714,Maintenance Agreement,9,229241.12,458482.24,18%,82526.80,541009.04
ITEM00035756,INV0007152,PROD-5663,Maintenance Agreement,2,24986.99,124934.95,12%,14992.19,139927.14
ITEM00035757,INV0007152,PROD-5767,Software License,10,31154.31,93462.92,12%,11215.55,104678.47
ITEM00035758,INV0007152,PROD-5948,Implementation Services,9,14160.87,42482.62,12%,5097.91,47580.53
ITEM00035761,INV0007153,PROD-9752,Implementation Services,5,110239.12,440956.48,5%,22047.82,463004.30
ITEM00035766,INV0007154,PROD-1996,Cloud Subscription,3,949869.77,949869.77,18%,170976.56,1120846.33
ITEM00035767,INV0007154,PROD-5956,Security Solution,2,112367.35,674204.10,18%,121356.74,795560.84
ITEM00035771,INV0007155,PROD-7093,Maintenance Agreement,8,201471.93,402943.87,18%,72529.90,475473.77
ITEM00035776,INV0007156,PROD-2866,Maintenance Agreement,6,119484.96,955879.65,18%,172058.34,1127937.99
ITEM00035781,INV0007157,PROD-1367,Consulting Services,6,12038.59,120385.85,12%,14446.30,134832.15
ITEM00035782,INV0007157,PROD-3227,Security Solution,3,144155.53,432466.58,12%,51895.99,484362.57
ITEM00035783,INV0007157,PROD-6802,Software License,10,55076.85,330461.11,12%,39655.33,370116.44
ITEM00035786,INV0007158,PROD-7484,Consulting Services,7,6589.73,65897.27,12%,7907.67,73804.94
ITEM00035787,INV0007158,PROD-7462,Support Contract,7,242126.68,242126.68,12%,29055.20,271181.88
ITEM00035788,INV0007158,PROD-7198,Network Equipment,7,2668.58,18680.08,12%,2241.61,20921.69
ITEM00035789,INV0007158,PROD-3759,Training Package,9,9141.19,45705.94,12%,5484.71,51190.65
ITEM00035790,INV0007158,PROD-9952,Implementation Services,3,23835.69,47671.38,12%,5720.57,53391.95
ITEM00035801,INV0007161,PROD-6238,Training Package,5,1544.70,15446.98,18%,2780.46,18227.44
ITEM00035802,INV0007161,PROD-9869,Cloud Subscription,10,406.26,2031.30,18%,365.63,2396.93
ITEM00035803,INV0007161,PROD-6272,Cloud Subscription,2,467.42,1402.26,18%,252.41,1654.67
ITEM00035804,INV0007161,PROD-5849,Security Solution,10,231.64,2316.36,18%,416.94,2733.30
ITEM00035805,INV0007161,PROD-9485,Software License,10,801.57,4809.43,18%,865.70,5675.13
ITEM00035806,INV0007162,PROD-3879,Hardware Appliance,4,3888.08,19440.40,18%,3499.27,22939.67
ITEM00035811,INV0007163,PROD-5157,Software License,6,12198.48,24396.96,18%,4391.45,28788.41
ITEM00035812,INV0007163,PROD-9371,Network Equipment,9,1008.85,9079.63,18%,1634.33,10713.96
ITEM00035813,INV0007163,PROD-3060,Maintenance Agreement,3,5215.92,26079.62,18%,4694.33,30773.95
ITEM00035814,INV0007163,PROD-4040,Cloud Subscription,9,2386.79,16707.51,18%,3007.35,19714.86
ITEM00035816,INV0007164,PROD-4055,Consulting Services,4,10087.52,20175.05,28%,5649.01,25824.06
ITEM00035817,INV0007164,PROD-8939,Maintenance Agreement,4,1230.86,8616.03,28%,2412.49,11028.52
ITEM00035818,INV0007164,PROD-4848,Support Contract,5,33381.94,33381.94,28%,9346.94,42728.88
ITEM00035821,INV0007165,PROD-1320,Support Contract,6,4315.38,43153.82,18%,7767.69,50921.51
ITEM00035822,INV0007165,PROD-9861,Network Equipment,7,3405.82,30652.41,18%,5517.43,36169.84
ITEM00035823,INV0007165,PROD-6911,Consulting Services,8,8196.73,8196.73,18%,1475.41,9672.14
ITEM00035824,INV0007165,PROD-9452,Implementation Services,5,407.87,2039.34,18%,367.08,2406.42
ITEM00035825,INV0007165,PROD-7723,Support Contract,4,672.81,6728.05,18%,1211.05,7939.10
ITEM00035826,INV0007166,PROD-9102,Maintenance Agreement,6,18652.64,37305.28,18%,6714.95,44020.23
ITEM00035851,INV0007171,PROD-2736,Hardware Appliance,3,29263.99,234111.91,18%,42140.14,276252.05
ITEM00035852,INV0007171,PROD-5778,Training Package,2,9117.90,45589.52,18%,8206.11,53795.63
ITEM00035853,INV0007171,PROD-6018,Hardware Appliance,10,186763.51,186763.51,18%,33617.43,220380.94
ITEM00035854,INV0007171,PROD-2206,Maintenance Agreement,2,17159.95,85799.77,18%,15443.96,101243.73
ITEM00035856,INV0007172,PROD-9317,Maintenance Agreement,7,135799.13,543196.50,5%,27159.83,570356.33
ITEM00035857,INV0007172,PROD-9788,Hardware Appliance,6,92136.46,460682.31,5%,23034.12,483716.43
ITEM00035858,INV0007172,PROD-7034,Network Equipment,10,24054.29,240542.90,5%,12027.15,252570.05
ITEM00035859,INV0007172,PROD-1748,Network Equipment,1,5043.34,40346.75,5%,2017.34,42364.09
ITEM00035860,INV0007172,PROD-2622,Maintenance Agreement,7,21899.06,197091.56,5%,9854.58,206946.14
ITEM00035861,INV0007173,PROD-1483,Network Equipment,2,33698.55,303286.95,12%,36394.43,339681.38
ITEM00035862,INV0007173,PROD-1820,Implementation Services,4,53564.73,321388.38,12%,38566.61,359954.99
ITEM00035863,INV0007173,PROD-2028,Implementation Services,8,188343.15,376686.31,12%,45202.36,421888.67
ITEM00035864,INV0007173,PROD-2040,Consulting Services,9,5334.33,53343.33,12%,6401.20,59744.53
ITEM00035865,INV0007173,PROD-2354,Network Equipment,7,31875.10,159375.52,12%,19125.06,178500.58
ITEM00035866,INV0007174,PROD-3909,Consulting Services,8,69408.22,347041.12,18%,62467.40,409508.52
ITEM00035867,INV0007174,PROD-9102,Maintenance Agreement,2,134449.26,806695.57,18%,145205.20,951900.77
ITEM00035871,INV0007175,PROD-4415,Training Package,1,267631.28,1338156.42,12%,160578.77,1498735.19
ITEM00035901,INV0007181,PROD-6706,Support Contract,5,63240.42,569163.79,18%,102449.48,671613.27
ITEM00035902,INV0007181,PROD-5152,Maintenance Agreement,7,9124.32,54745.90,18%,9854.26,64600.16
ITEM00035903,INV0007181,PROD-8487,Software License,10,147215.83,147215.83,18%,26498.85,173714.68
ITEM00035904,INV0007181,PROD-6241,Support Contract,9,8203.91,82039.07,18%,14767.03,96806.10
ITEM00035906,INV0007182,PROD-8502,Network Equipment,1,175858.91,1582730.19,28%,443164.45,2025894.64
ITEM00035911,INV0007183,PROD-6209,Cloud Subscription,2,333846.81,1669234.07,12%,200308.09,1869542.16
ITEM00035916,INV0007184,PROD-3156,Implementation Services,4,360305.69,1080917.07,18%,194565.07,1275482.14
ITEM00035917,INV0007184,PROD-1455,Network Equipment,3,26976.73,161860.40,18%,29134.87,190995.27
ITEM00035918,INV0007184,PROD-3829,Consulting Services,2,42350.07,169400.26,18%,30492.05,199892.31
ITEM00035919,INV0007184,PROD-9744,Training Package,3,36757.83,183789.15,18%,33082.05,216871.20
ITEM00035920,INV0007184,PROD-3100,Consulting Services,8,36871.81,221230.88,18%,39821.56,261052.44
ITEM00035921,INV0007185,PROD-8342,Training Package,6,31625.20,189751.19,18%,34155.21,223906.40
ITEM00035922,INV0007185,PROD-5904,Security Solution,10,82221.63,246664.89,18%,44399.68,291064.57
ITEM00035923,INV0007185,PROD-9002,Support Contract,6,131259.34,525037.35,18%,94506.72,619544.07
ITEM00035926,INV0007186,PROD-1917,Hardware Appliance,6,69474.44,208423.31,5%,10421.17,218844.48
ITEM00035927,INV0007186,PROD-6355,Implementation Services,5,28187.43,169124.57,5%,8456.23,177580.80
ITEM00035928,INV0007186,PROD-1791,Security Solution,10,15536.22,124289.73,5%,6214.49,130504.22
ITEM00035929,INV0007186,PROD-6385,Software License,5,31465.84,157329.21,5%,7866.46,165195.67
ITEM00035951,INV0007191,PROD-9049,Hardware Appliance,10,143198.03,572792.12,12%,68735.05,641527.17
ITEM00035952,INV0007191,PROD-8711,Maintenance Agreement,8,104352.18,208704.37,12%,25044.52,233748.89
ITEM00035953,INV0007191,PROD-6622,Software License,4,146882.92,293765.85,12%,35251.90,329017.75
ITEM00035956,INV0007192,PROD-9251,Consulting Services,9,79408.68,635269.40,18%,114348.49,749617.89
ITEM00035957,INV0007192,PROD-9268,Support Contract,4,59475.59,297377.96,18%,53528.03,350905.99
ITEM00035958,INV0007192,PROD-6780,Implementation Services,3,4415.13,39736.14,18%,7152.51,46888.65
ITEM00035959,INV0007192,PROD-5127,Security Solution,5,29452.76,176716.53,18%,31808.98,208525.51
ITEM00035961,INV0007193,PROD-8473,Maintenance Agreement,5,25017.95,125089.76,12%,15010.77,140100.53
ITEM00035962,INV0007193,PROD-4535,Software License,6,15995.63,159956.33,12%,19194.76,179151.09
ITEM00035963,INV0007193,PROD-3553,Hardware Appliance,6,48263.66,96527.32,12%,11583.28,108110.60
ITEM00035964,INV0007193,PROD-7949,Cloud Subscription,2,13375.83,53503.30,12%,6420.40,59923.70
ITEM00035966,INV0007194,PROD-3547,Software License,4,154385.57,771927.84,5%,38596.39,810524.23
ITEM00035967,INV0007194,PROD-2775,Hardware Appliance,7,18977.48,132842.36,5%,6642.12,139484.48
ITEM00035968,INV0007194,PROD-4886,Maintenance Agreement,2,288633.91,288633.91,5%,14431.70,303065.61
ITEM00035969,INV0007194,PROD-2179,Software License,10,127975.61,383926.84,5%,19196.34,403123.18
ITEM00035970,INV0007194,PROD-3412,Software License,3,115257.32,345771.97,5%,17288.60,363060.57
ITEM00035971,INV0007195,PROD-4638,Cloud Subscription,1,118367.74,355103.23,18%,63918.58,419021.81
ITEM00035972,INV0007195,PROD-9769,Cloud Subscription,3,109440.06,437760.23,18%,78796.84,516557.07
ITEM00035973,INV0007195,PROD-4088,Implementation Services,6,38386.84,268707.89,18%,48367.42,317075.31
ITEM00035974,INV0007195,PROD-1087,Cloud Subscription,7,99437.35,795498.79,18%,143189.78,938688.57
ITEM00036001,INV0007201,PROD-5125,Maintenance Agreement,10,52536.04,52536.04,18%,9456.49,61992.53
ITEM00036002,INV0007201,PROD-3797,Security Solution,5,3794.33,18971.63,18%,3414.89,22386.52
ITEM00036003,INV0007201,PROD-9351,Security Solution,6,1067.07,9603.61,18%,1728.65,11332.26
ITEM00036004,INV0007201,PROD-9508,Hardware Appliance,9,1712.79,6851.16,18%,1233.21,8084.37
ITEM00036005,INV0007201,PROD-6747,Software License,4,1058.03,4232.10,18%,761.78,4993.88
ITEM00036006,INV0007202,PROD-4452,Maintenance Agreement,6,6442.75,25771.01,12%,3092.52,28863.53
ITEM00036007,INV0007202,PROD-1228,Cloud Subscription,10,2344.39,16410.72,12%,1969.29,18380.01
ITEM00036008,INV0007202,PROD-4942,Support Contract,2,8374.68,16749.36,12%,2009.92,18759.28
ITEM00036011,INV0007203,PROD-3388,Security Solution,9,22359.02,22359.02,12%,2683.08,25042.10
ITEM00036012,INV0007203,PROD-9629,Implementation Services,5,1858.91,16730.20,12%,2007.62,18737.82
ITEM00036013,INV0007203,PROD-2446,Support Contract,1,2685.01,26850.05,12%,3222.01,30072.06
ITEM00036014,INV0007203,PROD-4353,Cloud Subscription,2,6720.23,20160.70,12%,2419.28,22579.98
ITEM00036015,INV0007203,PROD-8613,Hardware Appliance,5,1437.81,10064.64,12%,1207.76,11272.40
ITEM00036016,INV0007204,PROD-4599,Software License,1,1135.69,9085.56,18%,1635.40,10720.96
ITEM00036017,INV0007204,PROD-7047,Cloud Subscription,2,5722.53,28612.66,18%,5150.28,33762.94
ITEM00036018,INV0007204,PROD-4008,Training Package,5,1673.73,8368.63,18%,1506.35,9874.98
ITEM00036019,INV0007204,PROD-5282,Software License,1,317.94,3179.35,18%,572.28,3751.63
ITEM00036020,INV0007204,PROD-6228,Software License,1,183.14,1465.13,18%,263.72,1728.85
ITEM00036021,INV0007205,PROD-5007,Security Solution,1,5884.53,29422.64,28%,8238.34,37660.98
ITEM00036022,INV0007205,PROD-9769,Implementation Services,9,10195.64,30586.92,28%,8564.34,39151.26
ITEM00036051,INV0007211,PROD-6637,Consulting Services,9,31959.72,127838.86,12%,15340.66,143179.52
ITEM00036052,INV0007211,PROD-5156,Hardware Appliance,8,23377.73,93510.93,12%,11221.31,104732.24
ITEM00036053,INV0007211,PROD-3721,Consulting Services,3,2454.11,24541.09,12%,2944.93,27486.02
ITEM00036054,INV0007211,PROD-4415,Hardware Appliance,7,4927.01,39416.08,12%,4729.93,44146.01
ITEM00036056,INV0007212,PROD-5430,Hardware Appliance,2,4802.66,48026.65,18%,8644.80,56671.45
ITEM00036057,INV0007212,PROD-9302,Network Equipment,1,12414.09,24828.19,18%,4469.07,29297.26
ITEM00036058,INV0007212,PROD-7790,Software License,7,1731.66,15584.98,18%,2805.30,18390.28
ITEM00036061,INV0007213,PROD-8096,Cloud Subscription,10,8477.76,33911.06,5%,1695.55,35606.61
ITEM00036062,INV0007213,PROD-4736,Maintenance Agreement,10,13692.20,123229.83,5%,6161.49,129391.32
ITEM00036063,INV0007213,PROD-6056,Support Contract,3,9513.76,95137.65,5%,4756.88,99894.53
ITEM00036064,INV0007213,PROD-1890,Network Equipment,6,13306.63,66533.14,5%,3326.66,69859.80
ITEM00036066,INV0007214,PROD-7815,Implementation Services,4,29919.61,179517.67,5%,8975.88,188493.55
ITEM00036071,INV0007215,PROD-1200,Software License,10,102291.66,102291.66,12%,12275.00,114566.66
ITEM00036072,INV0007215,PROD-4391,Consulting Services,8,40389.81,121169.43,12%,14540.33,135709.76
ITEM00036073,INV0007215,PROD-3742,Network Equipment,10,16660.96,116626.74,12%,13995.21,130621.95
ITEM00036074,INV0007215,PROD-1604,Hardware Appliance,5,17754.94,106529.67,12%,12783.56,119313.23
ITEM00036076,INV0007216,PROD-6142,Software License,5,80846.47,404232.34,18%,72761.82,476994.16
ITEM00036081,INV0007217,PROD-9830,Software License,3,12305.30,73831.81,12%,8859.82,82691.63
ITEM00036082,INV0007217,PROD-7274,Implementation Services,7,18761.57,187615.73,12%,22513.89,210129.62
ITEM00036083,INV0007217,PROD-6512,Software License,6,16908.97,101453.82,12%,12174.46,113628.28
ITEM00036101,INV0007221,PROD-6828,Security Solution,2,10585.74,74100.17,12%,8892.02,82992.19
ITEM00036102,INV0007221,PROD-5278,Support Contract,1,336089.49,336089.49,12%,40330.74,376420.23
ITEM00036106,INV0007222,PROD-3971,Security Solution,8,4466.36,17865.46,18%,3215.78,21081.24
ITEM00036107,INV0007222,PROD-5751,Cloud Subscription,6,3565.77,14263.09,18%,2567.36,16830.45
ITEM00036108,INV0007222,PROD-9020,Hardware Appliance,6,643.39,3860.32,18%,694.86,4555.18
ITEM00036109,INV0007222,PROD-9336,Network Equipment,2,4971.72,14915.16,18%,2684.73,17599.89
ITEM00036111,INV0007223,PROD-8264,Support Contract,5,31985.00,159925.01,12%,19191.00,179116.01
ITEM00036112,INV0007223,PROD-3965,Cloud Subscription,8,156211.93,156211.93,12%,18745.43,174957.36
ITEM00036116,INV0007224,PROD-9783,Software License,3,31255.85,62511.70,18%,11252.11,73763.81
ITEM00036117,INV0007224,PROD-3350,Software License,10,25874.30,103497.20,18%,18629.50,122126.70
ITEM00036118,INV0007224,PROD-7523,Maintenance Agreement,1,1442.13,12979.19,18%,2336.25,15315.44
ITEM00036119,INV0007224,PROD-2626,Security Solution,6,6973.18,48812.23,18%,8786.20,57598.43
ITEM00036121,INV0007225,PROD-4046,Security Solution,7,19223.90,57671.71,5%,2883.59,60555.30
ITEM00036122,INV0007225,PROD-4061,Network Equipment,7,1745.00,15704.96,5%,785.25,16490.21
ITEM00036123,INV0007225,PROD-9024,Security Solution,3,1550.75,9304.49,5%,465.22,9769.71
ITEM00036124,INV0007225,PROD-6848,Maintenance Agreement,8,860.54,7744.86,5%,387.24,8132.10
ITEM00036125,INV0007225,PROD-3650,Cloud Subscription,10,999.18,4995.91,5%,249.80,5245.71
ITEM00036126,INV0007226,PROD-9188,Consulting Services,3,34679.65,242757.54,18%,43696.36,286453.90
ITEM00036127,INV0007226,PROD-6576,Support Contract,10,9149.34,82344.04,18%,14821.93,97165.97
ITEM00036128,INV0007226,PROD-4348,Maintenance Agreement,4,6652.99,66529.92,18%,11975.39,78505.31
ITEM00036151,INV0007231,PROD-3082,Cloud Subscription,10,1471.98,10303.83,5%,515.19,10819.02
ITEM00036156,INV0007232,PROD-6740,Network Equipment,3,6208.58,18625.75,18%,3352.63,21978.38
ITEM00036157,INV0007232,PROD-2969,Security Solution,7,25951.08,25951.08,18%,4671.19,30622.27
ITEM00036158,INV0007232,PROD-8650,Cloud Subscription,7,4950.26,4950.26,18%,891.05,5841.31
ITEM00036159,INV0007232,PROD-3329,Hardware Appliance,9,2852.01,19964.06,18%,3593.53,23557.59
ITEM00036161,INV0007233,PROD-1222,Maintenance Agreement,9,4637.25,37098.03,18%,6677.65,43775.68
ITEM00036162,INV0007233,PROD-2091,Network Equipment,1,3768.54,22611.23,18%,4070.02,26681.25
ITEM00036166,INV0007234,PROD-2404,Network Equipment,6,9634.39,38537.56,12%,4624.51,43162.07
ITEM00036167,INV0007234,PROD-3936,Security Solution,2,1660.68,16606.85,12%,1992.82,18599.67
ITEM00036168,INV0007234,PROD-1435,Support Contract,5,6970.36,13940.72,12%,1672.89,15613.61
ITEM00036171,INV0007235,PROD-3414,Hardware Appliance,8,629.19,5662.69,5%,283.13,5945.82
ITEM00036172,INV0007235,PROD-8298,Consulting Services,1,1171.32,4685.28,5%,234.26,4919.54
ITEM00036173,INV0007235,PROD-6100,Consulting Services,6,712.89,6416.03,5%,320.80,6736.83
ITEM00036174,INV0007235,PROD-1426,Consulting Services,1,12629.26,25258.52,5%,1262.93,26521.45
